filename	onset	offset	event_label
1356.wav	4.631	6.088	BCCH
1357.wav	6.753	9.653	NOCA
1357.wav	5.568	6.565	EATO
1357.wav	2.862	3.264	BLJA
1358.wav	5.555	6.535	NOCA
1359.wav	8.255	8.808	NOCA
136.wav	8.576	9.850	EATO
136.wav	8.288	9.369	AMRE
136.wav	5.291	5.754	REVI
136.wav	2.916	3.379	REVI
136.wav	1.646	2.126	REVI
1360.wav	0.219	2.382	NOCA
1360.wav	0.365	1.749	EATO
1360.wav	4.771	5.811	EATO
1360.wav	8.211	10.000	NOCA
1360.wav	0.999	1.284	BHCO
1360.wav	1.484	2.727	COYE
1361.wav	4.765	6.297	BHVI
1361.wav	4.635	6.263	EATO
1361.wav	3.860	4.367	WOTH
1361.wav	2.550	3.319	EATO
1361.wav	0.219	0.704	WOTH
1361.wav	8.278	10.000	NOCA
1361.wav	6.669	7.212	EATO
1362.wav	9.642	10.000	EATO
1362.wav	7.838	8.381	EATO
1362.wav	6.160	7.434	EATO
1362.wav	6.689	9.258	TUTI
1362.wav	4.524	6.903	NOCA
1363.wav	9.500	9.750	RBWO
1363.wav	6.426	8.712	NOCA
1364.wav	0.396	2.776	NOCA
1365.wav	4.646	5.937	EATO
1365.wav	4.165	4.754	BTNW
1365.wav	9.256	9.515	BTNW
1365.wav	2.959	3.392	BTNW
1365.wav	2.931	4.608	AMCR
1365.wav	2.365	7.306	NOCA
1365.wav	3.923	4.466	EATO
1366.wav	0.586	3.433	AMCR
1366.wav	1.226	2.230	BCCH
1366.wav	1.360	4.710	NOCA
1366.wav	1.661	2.145	WOTH
1367.wav	6.177	7.624	EATO
1367.wav	2.439	3.826	NOCA
1367.wav	2.741	3.782	BCCH
1368.wav	8.800	9.071	EATO
1368.wav	9.219	10.000	COYE
1368.wav	9.529	10.000	NOCA
1368.wav	5.027	6.068	EATO
1369.wav	3.415	4.500	EATO
1369.wav	5.486	6.039	NOCA
1369.wav	3.992	4.529	TUTI
1369.wav	4.799	6.073	EATO
137.wav	3.332	4.444	AMRE
1370.wav	2.493	4.180	COYE
1370.wav	2.043	2.815	AMRE
1370.wav	5.067	6.063	EATO
1370.wav	5.537	7.823	NOCA
1370.wav	2.918	3.189	EATO
1371.wav	6.770	8.260	NOCA
1371.wav	6.456	7.587	EATO
1371.wav	4.855	5.492	RBWO
1372.wav	3.829	5.176	NOCA
1373.wav	8.118	8.450	EATO
1373.wav	4.728	5.500	AMRE
1373.wav	1.426	3.671	NOCA
1373.wav	2.310	2.959	BTNW
1373.wav	3.444	4.386	EATO
1373.wav	0.527	1.612	EATO
1373.wav	9.258	9.801	EATO
1373.wav	5.880	7.559	OVEN
1374.wav	2.468	5.366	NOCA
1374.wav	6.136	7.448	COYE
1374.wav	8.279	10.000	NOCA
1375.wav	1.111	2.241	EATO
1375.wav	0.262	1.262	NOCA
1375.wav	1.884	6.915	TUTI
1375.wav	2.136	4.230	BAWW
1375.wav	3.810	4.203	WOTH
1375.wav	4.019	5.345	HETH
1376.wav	0.968	2.186	EATO
1376.wav	5.362	8.711	NOCA
1376.wav	0.917	2.249	BCCH
1376.wav	6.633	7.521	RBWO
1376.wav	2.104	4.951	AMCR
1376.wav	8.859	10.000	BGGN
1376.wav	6.713	7.322	WOTH
1377.wav	8.784	10.000	SCTA
1377.wav	5.764	6.555	BCCH
1377.wav	7.000	8.712	TUTI
1377.wav	3.389	4.718	EATO
1377.wav	2.383	5.733	NOCA
1377.wav	2.762	4.176	AMCR
1377.wav	6.109	6.736	BTNW
1378.wav	8.908	9.905	EATO
1378.wav	8.697	9.324	BTNW
1378.wav	6.168	10.000	NOCA
1378.wav	5.707	6.950	COYE
1378.wav	3.308	4.995	COYE
1378.wav	2.874	3.959	EATO
1379.wav	0.560	1.113	NOCA
138.wav	4.928	6.852	SCTA
138.wav	6.163	7.092	AMRE
1380.wav	7.050	8.388	COYE
1380.wav	7.464	9.594	SCTA
1380.wav	7.229	10.000	AMCR
1380.wav	3.462	4.795	EATO
1380.wav	1.185	3.564	NOCA
1381.wav	0.353	0.625	EATO
1381.wav	4.805	6.079	EATO
1381.wav	4.273	5.253	NOCA
1381.wav	1.251	1.732	REVI
1381.wav	2.553	3.518	BCCH
1381.wav	7.722	8.343	COYE
1381.wav	7.262	7.804	EATO
1381.wav	1.432	2.706	EATO
1381.wav	1.974	2.528	NOCA
1382.wav	6.492	9.020	NOCA
1382.wav	9.035	9.635	WOTH
1383.wav	7.369	10.000	NOCA
1384.wav	8.302	10.000	EATO
1384.wav	3.685	4.816	EATO
1384.wav	0.342	1.339	EATO
1384.wav	9.663	10.000	SCTA
1384.wav	9.123	10.000	NOCA
1384.wav	2.067	4.526	NOCA
1385.wav	1.643	2.916	EATO
1385.wav	7.442	9.970	NOCA
1386.wav	2.282	6.218	NOCA
1388.wav	8.065	9.208	EATO
1388.wav	8.694	9.248	NOCA
1388.wav	3.607	6.135	BTNW
1388.wav	9.591	10.000	BTNW
1388.wav	3.092	4.186	BGGN
1388.wav	1.365	2.694	EATO
1389.wav	7.513	7.861	BHCO
1389.wav	1.874	3.092	EATO
1389.wav	0.796	4.551	NOCA
1389.wav	5.513	6.440	BCCH
1389.wav	9.417	9.749	EATO
1389.wav	7.504	8.796	EATO
139.wav	9.021	9.271	AMRE
1390.wav	6.558	7.185	BTNW
1390.wav	8.031	9.011	NOCA
1390.wav	9.549	10.000	BCCH
1390.wav	5.523	6.861	COYE
1391.wav	4.153	4.696	EATO
1391.wav	8.205	9.534	EATO
1391.wav	1.278	1.711	BTNW
1391.wav	9.426	10.000	NOCA
1392.wav	3.208	5.888	NOCA
1392.wav	4.239	5.237	WOTH
1392.wav	9.350	10.000	OVEN
1393.wav	6.972	7.952	NOCA
1394.wav	1.170	1.635	BHVI
1394.wav	7.767	10.000	NOCA
1394.wav	6.340	7.564	NOCA
1394.wav	6.371	8.720	EATO
1394.wav	5.144	6.829	WOTH
1394.wav	3.961	4.873	COYE
1395.wav	3.429	10.000	AMCR
1395.wav	2.452	3.547	BGGN
1395.wav	8.045	8.443	BLJA
1395.wav	0.472	2.413	EATO
1395.wav	9.638	10.000	NOCA
1395.wav	3.549	4.715	WOTH
1396.wav	5.961	6.710	TUTI
1396.wav	2.632	4.749	EATO
1396.wav	7.382	9.762	NOCA
1396.wav	0.979	1.980	NOCA
1396.wav	6.358	7.398	EATO
1396.wav	3.519	5.232	TUTI
1397.wav	9.504	10.000	NOCA
1397.wav	8.544	9.818	EATO
1397.wav	5.931	6.826	BGGN
1397.wav	5.071	6.363	TUTI
1397.wav	1.641	1.987	WOTH
1397.wav	4.763	5.301	RBWO
1397.wav	4.092	4.774	WOTH
1397.wav	3.119	4.451	BCCH
1397.wav	1.982	2.923	EATO
1397.wav	4.808	6.082	EATO
1398.wav	3.891	4.870	NOCA
1399.wav	4.502	4.932	TUTI
1399.wav	5.796	7.960	NOCA
1399.wav	4.497	5.060	BHVI
1399.wav	7.376	7.675	BLJA
1399.wav	9.133	10.000	EATO
1399.wav	7.295	8.568	EATO
1399.wav	2.994	4.186	NOCA
14.wav	6.490	9.756	AMCR
140.wav	1.273	2.823	KEWA
140.wav	2.629	4.715	SCTA
140.wav	7.786	8.512	REVI
140.wav	6.430	7.305	AMRE
140.wav	7.240	7.914	SCTA
140.wav	3.834	4.864	AMRE
140.wav	7.414	7.974	WOTH
140.wav	5.063	5.737	SCTA
1400.wav	7.907	8.756	BCCH
1400.wav	6.172	6.732	WOTH
1400.wav	4.213	5.139	BCCH
1400.wav	2.009	4.247	OVEN
1400.wav	2.210	3.085	AMRE
1400.wav	0.589	1.588	WOTH
1400.wav	0.943	1.571	BTNW
1401.wav	9.713	10.000	OVEN
1402.wav	5.771	7.489	SCTA
1402.wav	8.083	8.749	BHVI
1402.wav	7.536	8.729	AMRE
1402.wav	6.766	7.025	BTNW
1402.wav	6.388	8.622	AMCR
1402.wav	3.353	4.108	OVEN
1402.wav	3.965	4.614	BTNW
1402.wav	4.170	5.169	WOTH
1402.wav	5.908	6.815	WOTH
1402.wav	4.559	5.642	BCCH
1403.wav	9.747	10.000	OVEN
1404.wav	0.700	1.327	BTNW
1404.wav	9.115	10.000	KEWA
1404.wav	3.500	3.846	WOTH
1404.wav	5.877	7.043	WOTH
1404.wav	1.897	4.072	OVEN
1404.wav	1.359	2.688	EATO
1404.wav	8.000	9.628	EATO
1405.wav	5.732	6.161	TUTI
1405.wav	5.669	7.126	BCCH
1405.wav	4.658	5.949	EATO
1405.wav	2.452	3.207	OVEN
1405.wav	1.852	2.465	KEWA
1405.wav	8.297	10.000	TUTI
1406.wav	4.072	4.332	BTNW
1406.wav	3.534	4.808	EATO
1406.wav	0.812	3.024	SCTA
1406.wav	0.401	0.991	BTNW
1406.wav	0.316	0.870	TUTI
1406.wav	9.077	10.000	TUTI
1406.wav	0.003	0.441	WOTH
1406.wav	4.691	6.779	OVEN
1406.wav	5.825	6.362	TUTI
1406.wav	4.873	5.522	BTNW
1407.wav	8.417	9.007	BTNW
1407.wav	8.726	10.000	EATO
1407.wav	1.099	2.041	EATO
1407.wav	8.973	9.680	TUTI
1407.wav	2.317	4.156	OVEN
1407.wav	7.731	8.619	BCCH
1408.wav	3.744	5.423	OVEN
1409.wav	9.054	9.681	BTNW
1409.wav	4.122	4.841	OVEN
1409.wav	6.261	6.889	BTNW
1409.wav	0.715	1.933	EATO
1409.wav	0.554	1.873	BTNW
1409.wav	0.024	0.584	WOTH
141.wav	0.701	1.329	BTNW
141.wav	0.305	1.335	AMRE
141.wav	9.208	10.000	AMRE
141.wav	7.577	9.184	BCCH
141.wav	7.191	7.672	REVI
141.wav	0.088	0.577	BHCO
141.wav	5.893	7.066	AMRE
141.wav	2.275	3.792	KEWA
1410.wav	1.165	1.754	BTNW
1410.wav	0.265	1.443	TUTI
1410.wav	1.605	2.165	WOTH
1410.wav	5.688	6.728	EATO
1410.wav	0.114	0.657	BHCO
1410.wav	8.780	10.000	OVEN
1411.wav	3.358	5.059	AMCR
1411.wav	9.160	10.000	BTNW
1411.wav	8.358	8.958	WOTH
1411.wav	7.955	9.086	EATO
1411.wav	0.593	1.343	TUTI
1411.wav	9.418	10.000	BHVI
1411.wav	6.156	7.435	OVEN
1411.wav	1.576	3.751	OVEN
1411.wav	2.311	3.003	BTNW
1412.wav	6.024	6.744	OVEN
1412.wav	6.313	7.255	EATO
1413.wav	6.982	9.157	OVEN
1414.wav	7.251	7.582	BLJA
1414.wav	8.797	9.566	EATO
1414.wav	4.442	4.692	RBWO
1414.wav	4.192	4.699	WOTH
1414.wav	3.187	3.869	WOTH
1414.wav	2.889	3.322	BTNW
1414.wav	8.641	10.000	BTNW
1414.wav	6.931	7.687	OVEN
1415.wav	7.143	8.320	TUTI
1415.wav	1.141	2.820	OVEN
1416.wav	4.532	4.989	BTNW
1416.wav	6.901	8.988	OVEN
1416.wav	6.747	7.403	BCCH
1416.wav	5.790	6.762	WOTH
1416.wav	2.422	2.672	REVI
1416.wav	4.249	6.871	EATO
1416.wav	4.839	5.765	BCCH
1417.wav	5.680	7.491	BCCH
1417.wav	4.673	6.511	OVEN
1417.wav	4.208	5.743	BTNW
1417.wav	2.006	3.198	NOCA
1417.wav	6.622	7.130	WOTH
1418.wav	8.340	8.883	EATO
1418.wav	0.175	1.710	BTNW
1418.wav	1.686	2.295	WOTH
1418.wav	2.835	4.674	OVEN
1418.wav	4.666	5.348	WOTH
1418.wav	5.303	5.772	TUTI
1418.wav	6.124	7.031	WOTH
1418.wav	7.136	7.855	OVEN
1418.wav	0.433	1.503	TUTI
1419.wav	7.258	9.432	OVEN
1419.wav	3.084	4.376	EATO
1419.wav	3.594	4.913	BTNW
1419.wav	5.181	7.330	SCTA
1419.wav	6.490	7.090	WOTH
142.wav	7.047	7.819	AMRE
1420.wav	3.946	4.506	WOTH
1420.wav	9.255	10.000	RBWO
1420.wav	8.212	10.000	TUTI
1420.wav	8.212	10.000	NOCA
1420.wav	6.905	7.448	EATO
1420.wav	6.616	7.349	BCCH
1420.wav	3.709	5.796	OVEN
1420.wav	0.144	1.051	WOTH
1420.wav	1.251	1.907	BCCH
1421.wav	6.189	7.947	OVEN
1422.wav	0.590	1.771	KEWA
1422.wav	0.698	1.659	OVEN
1423.wav	2.057	5.346	EATO
1423.wav	2.624	4.049	OVEN
1423.wav	3.795	4.355	WOTH
1423.wav	4.584	5.761	TUTI
1423.wav	6.133	6.590	BTNW
1423.wav	6.785	7.384	WOTH
1423.wav	6.835	7.556	AMRE
1424.wav	2.486	7.171	AMCR
1424.wav	1.228	2.150	AMRE
1424.wav	8.763	9.016	REVI
1424.wav	8.488	10.000	SCTA
1424.wav	6.791	7.419	BTNW
1424.wav	4.714	6.472	OVEN
1425.wav	8.908	10.000	AMCR
1425.wav	9.092	9.364	EATO
1425.wav	5.620	6.105	WOTH
1425.wav	8.115	9.260	HETH
1425.wav	2.390	4.477	OVEN
1425.wav	0.155	0.696	RBWO
1426.wav	1.296	2.721	OVEN
1427.wav	7.896	10.000	OVEN
1428.wav	0.950	3.125	OVEN
1429.wav	4.282	5.066	RBWO
1429.wav	2.295	3.266	WOTH
1429.wav	6.917	9.005	OVEN
1429.wav	2.993	3.685	BTNW
143.wav	9.369	10.000	AMRE
1430.wav	1.601	3.688	OVEN
1430.wav	2.549	4.233	WOTH
1430.wav	7.963	9.048	EATO
1430.wav	4.490	5.211	REVI
1430.wav	4.555	5.115	WOTH
1430.wav	5.983	8.552	TUTI
1430.wav	6.810	10.000	AMCR
1431.wav	5.117	7.355	OVEN
1432.wav	9.577	10.000	BHCO
1432.wav	9.059	9.705	TUTI
1432.wav	5.499	6.828	EATO
1432.wav	2.332	3.293	OVEN
1433.wav	6.917	7.636	OVEN
1434.wav	3.563	4.729	WOTH
1434.wav	4.511	6.293	BAWW
1434.wav	5.105	9.648	OVEN
1434.wav	5.215	6.156	EATO
1434.wav	3.945	4.534	BTNW
1434.wav	1.003	2.687	WOTH
1435.wav	7.245	9.375	SCTA
1435.wav	9.714	10.000	AMCR
1435.wav	4.531	5.811	OVEN
1436.wav	2.815	4.989	OVEN
1437.wav	1.580	2.189	WOTH
1437.wav	6.586	7.810	NOCA
1437.wav	7.957	9.236	OVEN
1437.wav	8.563	9.837	EATO
1437.wav	5.043	5.874	AMRE
1437.wav	1.538	2.147	EATO
1438.wav	2.958	4.716	OVEN
1439.wav	5.339	5.591	REVI
1439.wav	7.027	7.719	BTNW
1439.wav	1.708	1.968	BTNW
1439.wav	2.629	4.803	OVEN
1439.wav	3.726	5.403	AMCR
1439.wav	7.221	8.495	EATO
1439.wav	4.755	5.239	WOTH
1439.wav	6.743	7.135	WOTH
144.wav	8.993	9.553	WOTH
144.wav	8.097	9.647	KEWA
144.wav	7.319	7.651	EATO
144.wav	6.341	7.834	AMRE
144.wav	4.235	5.207	WOTH
144.wav	1.039	1.289	REVI
144.wav	0.774	1.495	AMRE
1440.wav	8.103	8.435	EATO
1440.wav	1.435	2.995	EATO
1440.wav	4.062	6.300	OVEN
1440.wav	4.213	4.822	EATO
1440.wav	5.875	6.945	TUTI
1440.wav	6.387	6.921	REVI
1441.wav	9.740	10.000	EATO
1441.wav	4.014	5.829	EATO
1441.wav	1.032	1.801	EATO
1441.wav	0.650	2.898	TUTI
1441.wav	0.432	2.607	OVEN
1441.wav	6.246	7.520	EATO
1441.wav	8.212	8.464	REVI
1441.wav	9.722	9.982	BTNW
1442.wav	6.055	7.020	BCCH
1442.wav	7.799	8.476	TUTI
1442.wav	7.980	9.404	OVEN
1442.wav	4.526	7.876	NOCA
1442.wav	2.017	3.421	EATO
1442.wav	4.899	5.436	BHVI
1442.wav	9.304	9.967	BHCO
1443.wav	1.793	2.512	OVEN
1443.wav	6.600	7.604	BCCH
1443.wav	9.724	9.996	EATO
1443.wav	9.054	10.000	BCCH
1443.wav	6.438	7.165	REVI
1443.wav	4.401	5.674	EATO
1443.wav	1.754	2.487	BCCH
1443.wav	0.985	1.538	TUTI
1443.wav	0.716	1.623	WOTH
1443.wav	0.142	2.066	SCTA
1444.wav	7.530	9.768	OVEN
1444.wav	2.967	3.736	EATO
1444.wav	4.738	5.366	BTNW
1444.wav	0.142	0.769	BTNW
1444.wav	0.637	1.313	TUTI
1444.wav	7.370	9.798	NOCA
1444.wav	2.831	6.563	AMCR
1444.wav	4.529	5.436	WOTH
1445.wav	0.434	2.118	WOTH
1445.wav	7.837	10.000	OVEN
1445.wav	9.520	10.000	EATO
1446.wav	8.145	10.000	WOTH
1446.wav	5.872	8.002	SCTA
1446.wav	6.674	10.000	AMCR
1446.wav	7.519	9.693	OVEN
1446.wav	5.265	5.536	EATO
1447.wav	0.566	2.654	OVEN
1447.wav	5.786	8.034	TUTI
1447.wav	0.899	1.441	EATO
1447.wav	5.353	6.394	BCCH
1448.wav	3.731	4.652	BHVI
1448.wav	7.271	7.990	OVEN
1449.wav	6.201	8.534	BTNW
1449.wav	6.707	8.945	OVEN
1449.wav	3.783	4.281	BLJA
1449.wav	7.108	7.642	BHVI
1449.wav	8.789	10.000	AMCR
145.wav	7.990	8.590	WOTH
145.wav	7.841	9.214	BLJA
145.wav	7.177	9.307	SCTA
145.wav	1.117	1.948	AMRE
145.wav	0.950	2.186	SCTA
1450.wav	0.884	2.332	EATO
1450.wav	1.923	2.356	BTNW
1450.wav	4.147	5.775	EATO
1450.wav	4.842	5.469	BTNW
1450.wav	5.685	6.755	TUTI
1450.wav	6.562	7.559	EATO
1450.wav	0.230	2.405	OVEN
1451.wav	7.461	8.217	OVEN
1451.wav	1.209	2.135	BCCH
1451.wav	5.311	6.979	BAWW
1452.wav	0.671	1.632	OVEN
1453.wav	9.635	10.000	EATO
1453.wav	7.027	7.425	BLJA
1453.wav	5.031	6.350	BTNW
1453.wav	2.475	3.084	WOTH
1453.wav	0.399	0.791	WOTH
1453.wav	0.379	2.057	OVEN
1453.wav	7.249	10.000	AMCR
1454.wav	5.459	7.160	AMCR
1454.wav	9.243	10.000	OVEN
1455.wav	0.352	1.108	OVEN
1455.wav	2.636	4.320	WOTH
1455.wav	6.492	8.120	EATO
1455.wav	8.768	10.000	OVEN
1456.wav	1.281	2.000	OVEN
1457.wav	0.244	2.052	BCCH
1457.wav	4.648	5.416	TUTI
1457.wav	7.809	9.983	OVEN
1458.wav	1.123	2.801	OVEN
1459.wav	5.756	6.298	BHCO
1459.wav	9.260	10.000	EATO
1459.wav	7.472	8.191	OVEN
1459.wav	6.081	7.007	BCCH
1459.wav	5.034	7.272	OVEN
1459.wav	4.120	4.689	REVI
146.wav	7.558	7.997	WOTH
146.wav	8.663	10.000	AMCR
146.wav	1.715	4.001	NOCA
146.wav	3.399	4.183	RBWO
146.wav	8.695	9.617	AMRE
146.wav	7.710	8.042	EATO
1460.wav	5.150	6.909	OVEN
1461.wav	0.220	0.763	EATO
1461.wav	8.417	9.709	EATO
1461.wav	7.992	8.719	BHCO
1461.wav	5.928	6.199	EATO
1461.wav	2.057	8.487	AMCR
1461.wav	2.415	4.834	EATO
1461.wav	5.412	6.373	OVEN
1461.wav	7.446	8.295	BCCH
1462.wav	7.525	8.281	OVEN
1463.wav	1.158	1.914	OVEN
1463.wav	1.411	2.000	BTNW
1463.wav	0.273	1.446	AMRE
1463.wav	2.132	3.039	WOTH
1463.wav	8.021	8.367	WOTH
1464.wav	5.409	6.101	BTNW
1464.wav	0.132	2.219	OVEN
1464.wav	0.875	1.484	EATO
1464.wav	2.096	3.095	WOTH
1464.wav	4.007	5.391	EATO
1464.wav	8.253	9.179	BCCH
1464.wav	4.383	4.820	REVI
1464.wav	5.386	5.955	REVI
1465.wav	9.360	10.000	EATO
1465.wav	3.299	5.138	OVEN
1465.wav	3.835	6.682	AMCR
1465.wav	3.240	4.370	EATO
1465.wav	1.026	1.653	BTNW
1465.wav	5.463	6.737	EATO
1466.wav	3.102	4.394	EATO
1466.wav	6.021	6.683	BHCO
1466.wav	6.247	6.809	BLJA
1466.wav	4.549	4.988	WOTH
1466.wav	8.514	9.696	KEWA
1466.wav	5.626	7.151	AMCR
1466.wav	1.021	3.258	OVEN
1466.wav	2.796	3.974	TUTI
1466.wav	3.070	4.236	WOTH
1467.wav	9.380	10.000	EATO
1467.wav	1.565	3.403	BHVI
1467.wav	7.652	8.943	EATO
1467.wav	7.474	8.699	NOCA
1467.wav	6.166	7.332	WOTH
1467.wav	2.630	4.706	OVEN
1467.wav	1.625	2.062	REVI
1467.wav	4.090	4.348	BHCO
1468.wav	3.148	3.584	REVI
1468.wav	4.654	5.695	EATO
1468.wav	2.548	3.921	BLJA
1468.wav	6.624	8.462	OVEN
1469.wav	0.200	1.958	OVEN
147.wav	4.983	5.704	AMRE
1470.wav	5.839	6.800	OVEN
1471.wav	4.016	5.441	OVEN
1472.wav	1.039	2.079	EATO
1472.wav	0.353	1.633	OVEN
1473.wav	2.822	3.783	OVEN
1473.wav	8.713	9.843	EATO
1474.wav	0.239	0.995	OVEN
1475.wav	3.322	4.283	OVEN
1476.wav	1.908	2.517	WOTH
1476.wav	0.650	2.488	OVEN
1476.wav	4.626	5.023	REVI
1476.wav	5.537	6.577	EATO
1476.wav	8.873	9.560	WOTH
1477.wav	2.874	3.134	BTNW
1477.wav	0.021	1.219	HETH
1477.wav	2.702	3.171	NOCA
1477.wav	6.049	9.782	AMCR
1477.wav	2.343	3.617	EATO
1477.wav	1.561	2.173	KEWA
1477.wav	5.991	7.320	EATO
1477.wav	3.761	4.481	OVEN
1477.wav	3.580	4.900	BTNW
1477.wav	4.693	5.162	TUTI
1478.wav	6.917	8.237	BTNW
1478.wav	6.081	7.011	WOTH
1478.wav	2.545	3.083	BHVI
1478.wav	2.346	2.907	WOTH
1478.wav	0.627	1.024	REVI
1478.wav	7.749	9.467	SCTA
1478.wav	2.023	3.342	BTNW
1478.wav	0.064	1.383	BTNW
1478.wav	8.732	10.000	OVEN
1479.wav	4.272	4.705	BTNW
1479.wav	5.099	6.728	EATO
1479.wav	3.385	4.311	BCCH
1479.wav	3.081	8.950	AMCR
1479.wav	5.405	7.643	OVEN
1479.wav	1.058	2.791	BAWW
1479.wav	1.854	2.414	WOTH
1479.wav	7.444	7.882	WOTH
148.wav	5.980	6.258	REVI
148.wav	8.255	8.988	BCCH
148.wav	4.899	5.573	SCTA
148.wav	3.416	4.497	AMRE
148.wav	1.040	1.476	REVI
148.wav	9.535	10.000	AMRE
148.wav	0.542	0.792	REVI
1480.wav	5.475	6.754	OVEN
1480.wav	9.643	10.000	AMRE
1480.wav	6.337	6.946	WOTH
1480.wav	7.821	8.448	BTNW
1480.wav	9.317	9.576	BTNW
1480.wav	4.192	4.960	EATO
1481.wav	5.087	6.028	EATO
1481.wav	8.656	8.906	REVI
1481.wav	8.166	9.591	OVEN
1481.wav	8.960	10.000	EATO
1481.wav	1.588	3.763	OVEN
1481.wav	1.426	2.556	EATO
1481.wav	4.948	5.411	REVI
1482.wav	0.684	1.030	WOTH
1482.wav	1.024	2.573	KEWA
1482.wav	2.442	2.926	WOTH
1482.wav	6.302	6.555	REVI
1482.wav	9.472	10.000	BTNW
1482.wav	9.681	10.000	OVEN
1483.wav	2.428	3.707	OVEN
1484.wav	3.011	4.536	AMCR
1484.wav	4.763	6.176	AMCR
1484.wav	5.362	6.403	BCCH
1484.wav	7.656	8.245	BTNW
1484.wav	8.486	8.818	EATO
1484.wav	9.277	9.527	AMRE
1484.wav	0.502	1.927	OVEN
1485.wav	1.455	2.673	EATO
1485.wav	0.461	1.143	WOTH
1485.wav	2.048	3.046	WOTH
1485.wav	2.687	4.526	OVEN
1485.wav	2.838	3.088	BHVI
1485.wav	6.403	7.031	BTNW
1485.wav	8.018	9.292	EATO
1485.wav	8.247	8.657	REVI
1485.wav	2.023	2.276	REVI
1486.wav	0.646	1.676	AMRE
1486.wav	0.358	1.649	EATO
1486.wav	8.840	9.186	WOTH
1486.wav	9.458	10.000	BTNW
1486.wav	2.244	2.853	WOTH
1486.wav	3.589	5.427	OVEN
1486.wav	6.333	7.995	AMCR
1486.wav	6.703	8.388	WOTH
1487.wav	2.732	3.190	BTNW
1487.wav	5.258	5.978	OVEN
1487.wav	7.357	7.966	WOTH
1487.wav	7.744	9.036	EATO
1487.wav	9.685	10.000	BTNW
1487.wav	1.750	2.657	WOTH
1488.wav	4.227	4.947	OVEN
1488.wav	3.857	4.203	WOTH
1488.wav	2.135	2.734	WOTH
1488.wav	4.258	5.298	EATO
1488.wav	4.980	5.713	BCCH
1488.wav	8.061	9.352	EATO
1488.wav	6.293	6.571	REVI
1488.wav	5.034	5.595	WOTH
1489.wav	5.067	5.974	WOTH
1489.wav	1.278	1.999	AMRE
1489.wav	0.961	3.199	OVEN
1489.wav	2.083	3.375	EATO
149.wav	5.641	5.913	EATO
149.wav	0.791	1.512	AMRE
149.wav	2.937	4.210	EATO
149.wav	3.063	4.466	KEWA
149.wav	8.672	9.129	BTNW
149.wav	8.313	8.756	REVI
149.wav	4.609	5.089	REVI
1490.wav	3.214	4.493	OVEN
1490.wav	2.268	2.527	BHCO
1491.wav	5.084	6.075	BHCO
1491.wav	5.508	6.117	WOTH
1491.wav	1.864	2.863	WOTH
1491.wav	2.894	4.213	BTNW
1491.wav	4.905	6.993	OVEN
1492.wav	9.385	10.000	OVEN
1493.wav	5.878	7.716	OVEN
1493.wav	7.692	8.400	TUTI
1493.wav	4.196	4.805	WOTH
1493.wav	9.697	10.000	EATO
1494.wav	9.403	10.000	BCCH
1494.wav	9.327	10.000	BAWW
1494.wav	4.666	5.553	BCCH
1494.wav	5.070	5.790	OVEN
1494.wav	2.706	3.244	BHVI
1494.wav	2.239	4.315	EATO
1494.wav	6.248	7.289	EATO
1494.wav	7.430	10.000	AMCR
1495.wav	7.876	8.596	OVEN
1496.wav	2.521	3.463	EATO
1496.wav	6.785	7.785	NOCA
1496.wav	6.684	7.645	OVEN
1496.wav	4.598	4.858	BTNW
1496.wav	3.611	4.303	BTNW
1496.wav	1.017	1.363	WOTH
1496.wav	2.044	4.069	AMCR
1497.wav	8.450	10.000	OVEN
1497.wav	8.001	9.086	EATO
1497.wav	2.383	2.815	BTNW
1497.wav	0.464	1.371	WOTH
1498.wav	8.271	8.963	BTNW
1498.wav	9.306	10.000	BCCH
1498.wav	6.237	8.263	AMCR
1498.wav	9.567	10.000	OVEN
1498.wav	4.846	6.125	OVEN
1498.wav	3.868	5.215	SCTA
1498.wav	1.587	2.513	BCCH
1498.wav	0.693	1.985	EATO
1498.wav	6.902	9.188	NOCA
1498.wav	8.294	9.811	KEWA
1499.wav	7.010	8.289	OVEN
1499.wav	4.686	5.393	TUTI
1499.wav	7.863	8.946	BCCH
1499.wav	3.807	4.314	WOTH
1499.wav	1.684	2.418	BCCH
1499.wav	4.034	5.422	NOCA
1499.wav	4.641	4.987	WOTH
15.wav	0.894	5.832	AMCR
15.wav	7.949	9.252	EATO
15.wav	5.815	6.900	EATO
15.wav	9.379	10.000	AMCR
15.wav	3.018	3.296	REVI
15.wav	2.836	4.054	EATO
15.wav	7.341	7.909	REVI
150.wav	2.462	4.163	AMCR
150.wav	0.540	1.189	BTNW
150.wav	8.847	9.381	REVI
150.wav	1.850	2.289	WOTH
150.wav	5.679	6.861	KEWA
150.wav	0.167	0.887	AMRE
150.wav	5.931	6.181	RBWO
150.wav	4.342	6.049	SCTA
1500.wav	0.285	0.967	WOTH
1500.wav	6.508	7.639	EATO
1500.wav	6.221	6.760	RBWO
1500.wav	5.013	5.613	WOTH
1500.wav	1.268	2.053	RBWO
1501.wav	9.470	10.000	AMCR
1501.wav	9.191	10.000	RBWO
1502.wav	4.397	5.827	BTNW
1502.wav	4.873	6.321	EATO
1502.wav	5.965	7.419	COYE
1502.wav	8.274	9.059	RBWO
1502.wav	9.267	9.820	NOCA
