filename	event_labels
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_09_22.npy	EATO,REVI,AMCR,SCTA,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_11_16.npy	EATO,WOTH,REVI,AMCR,SCTA,KEWA,BHCO,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_13_13.npy	EATO,WOTH,BCCH,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_11_4.npy	EATO,WOTH,BCCH,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_06_27.npy	WOTH,BCCH,TUTI,NOCA,REVI,BGGN,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_21_6.npy	EATO,BTNW,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_11_6.npy	EATO,WOTH,BCCH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_17_1.npy	EATO,WOTH,REVI,BLJA,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_09_15.npy	EATO,WOTH,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_06_26.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_12_2.npy	EATO,WOTH,TUTI,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_24_28.npy	EATO,BCCH,BTNW,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_04_10.npy	WOTH,BCCH,BTNW,TUTI,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_14_9.npy	EATO,BTNW,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_36_5.npy	EATO,BCCH,TUTI,BHVI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_03_5.npy	EATO,WOTH,BLJA,BHVI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_07_0.npy	EATO,WOTH,BCCH,REVI,SCTA,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_11_9.npy	WOTH,BTNW,REVI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_18_7.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_23_18.npy	EATO,BTNW,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_02_6.npy	EATO,WOTH,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_18_7.npy	EATO,BCCH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_30_29.npy	EATO,BTNW,OVEN,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_28_5.npy	EATO,TUTI,AMCR,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_22_21.npy	EATO,BTNW,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_11_29.npy	EATO,WOTH,TUTI,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_01_19.npy	WOTH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_23_16.npy	EATO,BCCH,NOCA,COYE,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_32_10.npy	BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_25_18.npy	EATO,NOCA,AMCR,COYE,BGGN,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_31_24.npy	BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_04_1.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_04_20.npy	EATO,REVI,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_28_0.npy	EATO,BCCH,TUTI,NOCA,AMCR,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_12_27.npy	EATO,WOTH,REVI,AMCR,OVEN,SCTA,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_04_10.npy	EATO,WOTH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_29_2.npy	EATO,BTNW,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_06_5.npy	EATO,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_16_11.npy	EATO,BCCH,TUTI,NOCA,COYE,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_17_14.npy	EATO,BCCH,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_36_10.npy	EATO,TUTI,BHVI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_04_26.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_08_3.npy	EATO,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_32_23.npy	WOTH,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_21_10.npy	EATO,NOCA,AMCR,BLJA,COYE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_05_2.npy	EATO,WOTH,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_32_11.npy	BTNW,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_16_19.npy	EATO,BCCH,TUTI,NOCA,BLJA,SCTA,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_13_4.npy	EATO,WOTH,NOCA,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_11_13.npy	EATO,OVEN,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_18_13.npy	EATO,BTNW,TUTI,BHVI,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_01_0.npy	EATO,WOTH,BCCH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_20_17.npy	EATO,COYE,BGGN,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_31_23.npy	BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_23_20.npy	EATO,BCCH,BTNW,NOCA,COYE,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_03_26.npy	EATO,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_05_3.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_25_25.npy	EATO,TUTI,NOCA,COYE,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_25_8.npy	EATO,BCCH,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_05_8.npy	EATO,WOTH,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_20_15.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_05_1.npy	EATO,WOTH,BCCH,SCTA,AMRE,HETH,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_24_12.npy	EATO,BCCH,NOCA,COYE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_17_20.npy	EATO,BCCH,NOCA,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_30_25.npy	BHCO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_03_19.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_35_20.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_04_17.npy	EATO,WOTH,BCCH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_04_27.npy	WOTH,BCCH,BTNW,SCTA,AMRE,KEWA,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_14_2.npy	EATO,BCCH,TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_13_14.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_3_Segment_01_9.npy	EATO,BCCH,TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_06_14.npy	EATO,WOTH,BCCH,TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_14_15.npy	EATO,BTNW,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_05_0.npy	WOTH,BCCH,BTNW,TUTI,AMRE,KEWA,BHCO,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_05_14.npy	WOTH,BCCH,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_18_16.npy	EATO,AMCR,COYE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_29_10.npy	EATO,BCCH,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_15_28.npy	EATO,WOTH,BCCH,TUTI,AMCR,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_04_7.npy	WOTH,BCCH,BTNW,TUTI,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_23_27.npy	EATO,BCCH,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_16_24.npy	EATO,BCCH,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_07_9.npy	EATO,WOTH,TUTI,NOCA,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_11_2.npy	EATO,WOTH,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_15_14.npy	EATO,BCCH,TUTI,NOCA,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_16_29.npy	EATO,BCCH,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_12_29.npy	EATO,WOTH,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_02_12.npy	EATO,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_03_8.npy	WOTH,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_32_12.npy	BTNW,TUTI,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_14_18.npy	EATO,NOCA,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_21_7.npy	EATO,TUTI,NOCA,AMCR,COYE,BGGN,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_3_Segment_01_15.npy	EATO,WOTH,BCCH,TUTI,NOCA,COYE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_19_15.npy	EATO,BCCH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_27_26.npy	EATO,BCCH,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_13_8.npy	EATO,AMCR,SCTA,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_20_21.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_34_24.npy	EATO,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_11_7.npy	EATO,WOTH,REVI,AMCR,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_33_26.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_12_16.npy	EATO,REVI,AMCR,SCTA,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_06_18.npy	EATO,WOTH,BCCH,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_09_13.npy	EATO,WOTH,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_12_22.npy	EATO,WOTH,BTNW,OVEN,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_10_23.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_12_14.npy	EATO,WOTH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_19_10.npy	EATO,WOTH,BCCH,TUTI,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_14_16.npy	EATO,WOTH,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_18_27.npy	EATO,BTNW,OVEN,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_22_5.npy	EATO,BCCH,NOCA,AMCR,COYE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_03_27.npy	EATO,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_07_13.npy	EATO,WOTH,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_02_20.npy	EATO,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_20_14.npy	EATO,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_05_12.npy	EATO,WOTH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_26_21.npy	EATO,BCCH,BTNW,AMCR,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_13_25.npy	EATO,BCCH,TUTI,COYE,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_29_17.npy	BCCH,BTNW,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_01_9.npy	EATO,NOCA,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_14_20.npy	EATO,BTNW,TUTI,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_14_12.npy	EATO,WOTH,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_12_21.npy	EATO,BTNW,REVI,AMCR,SCTA,KEWA,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_27_27.npy	EATO,BCCH,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_16_28.npy	EATO,WOTH,BTNW,TUTI,NOCA,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_22_1.npy	EATO,WOTH,BCCH,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_29_21.npy	EATO,BTNW,TUTI,AMCR,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_07_18.npy	EATO,WOTH,NOCA,BHVI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_20_10.npy	EATO,AMCR,COYE,BGGN,SCTA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_03_19.npy	WOTH,BTNW,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_12_13.npy	EATO,WOTH,BCCH,NOCA,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_32_18.npy	BTNW,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_12_4.npy	EATO,WOTH,BTNW,REVI,AMCR,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_15_7.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_09_15.npy	EATO,WOTH,REVI,AMCR,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_08_7.npy	EATO,WOTH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_17_28.npy	TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_05_7.npy	EATO,NOCA,BLJA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_12_24.npy	EATO,WOTH,BTNW,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_36_29.npy	EATO,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_08_29.npy	EATO,BTNW,REVI,AMCR,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_16_29.npy	EATO,NOCA,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_05_16.npy	WOTH,BCCH,BTNW,TUTI,AMRE
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_30_19.npy	EATO,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_22_2.npy	EATO,WOTH,BCCH,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_10_15.npy	EATO,WOTH,REVI,AMCR,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_15_22.npy	EATO,BCCH,TUTI
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_25_11.npy	EATO,BCCH,TUTI,AMCR,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_04_2.npy	WOTH,BCCH,BTNW,NOCA,AMRE,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_27_6.npy	BTNW,TUTI,AMCR,BAWW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_07_1.npy	EATO,WOTH,BCCH,TUTI,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_07_0.npy	EATO,WOTH,BCCH,TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_09_13.npy	EATO,WOTH,REVI,AMCR,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_12_3.npy	EATO,WOTH,BCCH,BLJA,BGGN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_26_25.npy	EATO,BTNW,TUTI,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_13_4.npy	EATO,BTNW
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_20_23.npy	EATO
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_24_5.npy	EATO,BCCH,BTNW,TUTI,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_09_20.npy	EATO,REVI,AMCR,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_34_26.npy	EATO,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_09_28.npy	EATO,BCCH,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_31_19.npy	BTNW,OVEN
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_09_19.npy	REVI,AMCR,SCTA,AMRE,KEWA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_11_11.npy	EATO,WOTH,BCCH,TUTI,OVEN,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_1_Segment_29_8.npy	EATO,BCCH,BTNW,AMCR
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_12_20.npy	EATO,TUTI,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_05_19.npy	EATO,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_12_27.npy	EATO,NOCA
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_4_Segment_25_13.npy	EATO,COYE,HETH
/home/fumchin/data/bsed_20/dataset/ENA/train_unlabeled_preprocess_quarter_02_015/wav/Recording_2_Segment_02_15.npy	WOTH,BCCH
