filename	onset	offset	event_label
1414.wav	2.967	3.736	EATO
1414.wav	7.530	9.768	OVEN
1414.wav	4.529	5.436	WOTH
1414.wav	4.738	5.366	BTNW
1414.wav	7.370	9.798	NOCA
1415.wav	0.434	2.118	WOTH
1415.wav	9.520	10.000	EATO
1415.wav	7.837	10.000	OVEN
1416.wav	5.872	8.002	SCTA
1416.wav	5.265	5.536	EATO
1416.wav	6.674	10.000	AMCR
1416.wav	8.145	10.000	WOTH
1416.wav	7.519	9.693	OVEN
1417.wav	5.786	8.034	TUTI
1417.wav	0.566	2.654	OVEN
1417.wav	0.899	1.441	EATO
1417.wav	5.353	6.394	BCCH
1418.wav	3.731	5.568	BHVI
1418.wav	7.271	7.990	OVEN
142.wav	4.235	5.207	WOTH
142.wav	1.039	1.289	REVI
142.wav	7.319	7.651	EATO
142.wav	6.341	7.834	AMRE
142.wav	8.097	9.647	KEWA
142.wav	8.993	9.553	WOTH
142.wav	0.774	1.495	AMRE
1420.wav	3.875	4.412	TUTI
1420.wav	6.562	7.559	EATO
1420.wav	4.444	6.682	OVEN
1420.wav	8.040	8.649	EATO
1421.wav	5.311	6.037	REVI
1421.wav	7.461	9.173	TUTI
1421.wav	6.268	6.828	WOTH
1421.wav	8.705	10.000	OVEN
1421.wav	4.347	6.373	AMCR
1422.wav	9.729	10.000	WOTH
1422.wav	7.856	9.534	OVEN
1422.wav	5.562	6.946	EATO
1422.wav	2.404	3.851	EATO
1422.wav	2.004	3.521	BAWW
1422.wav	0.430	0.680	AMRE
1422.wav	8.434	8.844	BHVI
1422.wav	9.385	10.000	TUTI
1422.wav	9.039	9.812	AMRE
1422.wav	8.631	10.000	AMCR
1423.wav	5.459	6.178	OVEN
1424.wav	6.492	8.120	EATO
1424.wav	2.636	4.320	WOTH
1424.wav	1.402	4.249	AMCR
1424.wav	8.052	10.000	OVEN
1426.wav	9.260	9.979	OVEN
1426.wav	5.438	5.691	REVI
1426.wav	2.678	2.928	REVI
1427.wav	8.417	9.709	EATO
1427.wav	7.446	8.295	BCCH
1427.wav	4.696	6.534	OVEN
1427.wav	2.415	4.834	EATO
1427.wav	2.057	8.487	AMCR
1427.wav	0.220	0.763	EATO
1427.wav	7.992	8.431	BHCO
1427.wav	5.928	6.199	EATO
1428.wav	7.525	8.281	OVEN
1429.wav	8.021	8.367	WOTH
1429.wav	1.158	1.914	OVEN
1429.wav	2.132	3.039	WOTH
1429.wav	0.273	1.446	AMRE
1429.wav	1.411	2.000	BTNW
143.wav	0.950	2.186	SCTA
143.wav	1.117	1.948	AMRE
143.wav	7.177	9.307	SCTA
143.wav	7.841	9.214	BLJA
143.wav	7.990	8.590	WOTH
1430.wav	0.132	2.219	OVEN
1430.wav	5.386	5.955	REVI
1430.wav	4.007	5.391	EATO
1430.wav	4.383	4.820	REVI
1430.wav	8.253	9.179	BCCH
1430.wav	5.409	6.101	BTNW
1430.wav	0.875	1.484	EATO
1430.wav	2.096	3.095	WOTH
1431.wav	3.240	4.370	EATO
1431.wav	5.463	6.737	EATO
1431.wav	3.299	5.138	OVEN
1431.wav	9.360	10.000	EATO
1431.wav	3.835	6.682	AMCR
1431.wav	1.026	1.653	BTNW
1432.wav	7.148	7.496	BHCO
1432.wav	5.626	7.857	AMCR
1432.wav	3.070	4.236	WOTH
1432.wav	2.743	4.042	NOCA
1432.wav	1.606	2.233	BTNW
1432.wav	1.021	3.258	OVEN
1432.wav	8.540	8.799	BTNW
1432.wav	6.522	9.202	NOCA
1433.wav	8.076	10.000	OVEN
1433.wav	9.205	10.000	BCCH
1434.wav	2.630	4.309	OVEN
1434.wav	5.974	7.253	OVEN
1435.wav	0.803	2.261	BCCH
1435.wav	1.565	2.990	OVEN
1435.wav	5.322	6.321	BCCH
1435.wav	5.631	6.069	WOTH
1435.wav	6.268	7.434	WOTH
1435.wav	9.273	10.000	WOTH
1436.wav	2.158	3.450	EATO
1436.wav	3.031	9.461	AMCR
1436.wav	3.989	5.072	BCCH
1436.wav	4.361	6.536	OVEN
1436.wav	9.393	10.000	EATO
1436.wav	8.628	9.397	TUTI
1437.wav	9.551	9.989	WOTH
1437.wav	9.176	9.608	BLJA
1437.wav	7.493	8.102	EATO
1437.wav	6.407	8.693	NOCA
1437.wav	5.438	6.711	EATO
1437.wav	4.390	4.736	WOTH
1437.wav	1.071	3.158	OVEN
1437.wav	3.342	3.775	BTNW
1438.wav	1.806	3.485	OVEN
1438.wav	2.851	4.184	BCCH
1439.wav	2.369	4.543	OVEN
144.wav	7.710	8.042	EATO
144.wav	7.558	7.997	WOTH
144.wav	8.663	10.000	AMCR
144.wav	8.695	9.617	AMRE
144.wav	1.715	4.001	NOCA
144.wav	3.399	4.183	RBWO
1440.wav	7.283	7.911	BTNW
1440.wav	3.873	5.711	OVEN
1441.wav	5.977	7.720	BAWW
1441.wav	1.705	5.773	TUTI
1441.wav	1.868	2.848	NOCA
1441.wav	2.874	4.552	OVEN
1441.wav	3.085	3.464	REVI
1441.wav	3.832	4.312	REVI
1441.wav	3.842	4.432	BTNW
1441.wav	4.421	5.030	EATO
1441.wav	0.782	2.332	KEWA
1442.wav	8.600	9.369	EATO
1442.wav	6.088	7.926	OVEN
1442.wav	6.717	10.000	AMCR
1442.wav	6.192	7.323	EATO
1442.wav	0.492	1.000	WOTH
1442.wav	6.777	9.346	TUTI
1443.wav	2.863	4.398	BTNW
1443.wav	8.610	9.118	WOTH
1443.wav	7.786	8.413	BTNW
1443.wav	7.515	8.907	AMCR
1443.wav	4.732	6.258	AMCR
1443.wav	1.075	2.834	OVEN
1444.wav	8.987	9.759	AMRE
1444.wav	1.436	3.522	SCTA
1444.wav	3.628	3.887	BTNW
1444.wav	5.009	7.097	OVEN
1444.wav	7.267	8.209	EATO
1444.wav	7.482	8.552	TUTI
1444.wav	8.415	9.014	WOTH
1444.wav	1.430	1.973	EATO
1444.wav	8.008	10.000	NOCA
1445.wav	9.068	10.000	OVEN
1446.wav	1.513	1.946	BTNW
1446.wav	3.263	4.019	OVEN
1446.wav	3.311	4.080	TUTI
1446.wav	2.626	3.757	EATO
1447.wav	3.887	4.147	BTNW
1447.wav	9.537	10.000	TUTI
1447.wav	8.656	8.906	REVI
1447.wav	8.152	9.425	EATO
1447.wav	5.865	6.465	WOTH
1447.wav	5.087	5.603	BHCO
1447.wav	4.732	6.156	OVEN
1448.wav	6.617	7.337	OVEN
1449.wav	5.858	6.787	AMRE
1449.wav	3.026	4.704	OVEN
145.wav	4.983	5.704	AMRE
1450.wav	4.462	8.529	TUTI
1450.wav	9.596	10.000	OVEN
1450.wav	8.898	10.000	BAWW
1450.wav	8.425	9.423	WOTH
1450.wav	2.428	3.055	BTNW
1450.wav	0.152	1.093	EATO
1450.wav	1.763	2.221	BTNW
1450.wav	8.971	9.505	REVI
1451.wav	9.277	10.000	OVEN
1451.wav	1.451	1.797	WOTH
1451.wav	8.810	9.698	BCCH
1452.wav	6.403	7.031	BTNW
1452.wav	7.143	8.103	BHVI
1452.wav	8.018	9.292	EATO
1452.wav	2.048	3.046	WOTH
1452.wav	8.247	8.657	REVI
1452.wav	2.023	2.276	REVI
1452.wav	1.455	2.673	EATO
1452.wav	0.461	1.143	WOTH
1452.wav	2.687	4.526	OVEN
1453.wav	0.974	1.693	OVEN
1453.wav	8.724	10.000	EATO
1454.wav	9.121	9.840	OVEN
1454.wav	1.516	2.049	REVI
1454.wav	1.236	2.434	HETH
1455.wav	3.902	5.660	OVEN
1455.wav	0.358	1.077	OVEN
1456.wav	7.680	8.362	WOTH
1456.wav	7.071	7.331	BTNW
1456.wav	2.530	5.428	NOCA
1456.wav	5.258	6.550	EATO
1456.wav	0.730	3.638	EATO
1456.wav	5.453	7.211	OVEN
1456.wav	8.669	9.942	EATO
1457.wav	7.485	8.764	OVEN
1458.wav	9.122	9.519	REVI
1458.wav	8.820	10.000	OVEN
1458.wav	4.227	5.763	BTNW
1459.wav	9.474	9.827	BHCO
1459.wav	8.153	9.223	TUTI
1459.wav	7.694	8.127	BTNW
1459.wav	5.986	8.224	OVEN
1459.wav	4.869	5.366	BLJA
1459.wav	1.749	2.721	WOTH
1459.wav	1.388	2.881	AMRE
1459.wav	0.019	0.372	BHCO
1459.wav	9.562	10.000	WOTH
146.wav	0.542	0.792	REVI
146.wav	1.040	1.476	REVI
146.wav	8.255	8.988	BCCH
146.wav	4.899	5.573	SCTA
146.wav	5.980	6.258	REVI
146.wav	9.535	10.000	AMRE
146.wav	3.416	4.497	AMRE
1460.wav	9.078	9.744	BHVI
1460.wav	8.503	9.351	BHCO
1460.wav	1.892	3.171	OVEN
1460.wav	1.702	2.134	BTNW
1460.wav	0.575	1.615	EATO
1460.wav	2.277	2.837	WOTH
1461.wav	4.989	6.162	AMRE
1461.wav	5.276	5.760	WOTH
1461.wav	7.397	7.904	WOTH
1461.wav	9.495	10.000	TUTI
1461.wav	9.385	10.000	WOTH
1461.wav	8.079	9.756	AMCR
1461.wav	8.173	9.758	EATO
1461.wav	0.067	2.242	OVEN
1462.wav	2.706	4.944	OVEN
1462.wav	2.931	4.315	EATO
1463.wav	5.112	6.404	TUTI
1463.wav	5.211	6.490	OVEN
1463.wav	2.508	3.591	BCCH
1463.wav	4.227	5.134	WOTH
1463.wav	5.102	5.871	EATO
1463.wav	5.774	7.859	SCTA
1464.wav	4.598	4.858	BTNW
1464.wav	3.611	4.303	BTNW
1464.wav	2.521	3.463	EATO
1464.wav	2.044	4.069	AMCR
1464.wav	1.017	1.363	WOTH
1464.wav	6.785	7.785	NOCA
1464.wav	6.684	7.645	OVEN
1465.wav	8.450	10.000	OVEN
1465.wav	8.001	9.086	EATO
1465.wav	2.383	2.815	BTNW
1465.wav	0.464	1.371	WOTH
1466.wav	3.868	5.215	SCTA
1466.wav	8.294	9.811	KEWA
1466.wav	0.693	1.985	EATO
1466.wav	1.587	2.513	BCCH
1466.wav	9.306	10.000	BCCH
1466.wav	4.846	6.125	OVEN
1466.wav	9.567	10.000	OVEN
1466.wav	8.271	8.963	BTNW
1466.wav	6.902	9.188	NOCA
1466.wav	6.237	8.263	AMCR
1467.wav	7.010	8.289	OVEN
1467.wav	7.863	8.946	BCCH
1467.wav	1.684	2.418	BCCH
1467.wav	4.686	5.393	TUTI
1467.wav	3.807	4.314	WOTH
1467.wav	4.034	5.422	NOCA
1467.wav	4.641	4.987	WOTH
1468.wav	1.676	3.354	OVEN
1469.wav	8.296	8.833	REVI
1469.wav	2.348	4.032	WOTH
1469.wav	2.651	2.923	EATO
1469.wav	5.013	7.188	OVEN
1469.wav	6.959	8.040	AMRE
1469.wav	0.053	1.025	WOTH
1469.wav	9.470	10.000	EATO
1469.wav	3.597	5.578	EATO
147.wav	5.641	5.913	EATO
147.wav	8.313	8.756	REVI
147.wav	8.672	9.129	BTNW
147.wav	3.063	4.466	KEWA
147.wav	4.609	5.089	REVI
147.wav	0.791	1.512	AMRE
147.wav	2.937	4.210	EATO
1470.wav	4.300	6.138	OVEN
1471.wav	2.906	4.186	OVEN
1472.wav	2.195	3.954	OVEN
1472.wav	3.058	6.790	AMCR
1472.wav	8.084	8.711	BTNW
1472.wav	6.152	6.471	RBWO
1473.wav	2.319	6.254	NOCA
1473.wav	1.860	3.139	OVEN
1474.wav	3.240	8.177	AMCR
1474.wav	9.537	10.000	TUTI
1474.wav	3.403	4.274	WOTH
1474.wav	9.091	10.000	OVEN
1474.wav	8.159	9.543	EATO
1474.wav	5.633	6.149	REVI
1474.wav	1.272	1.705	BTNW
1474.wav	3.242	5.490	TUTI
1475.wav	2.515	4.143	EATO
1475.wav	8.677	8.936	BTNW
1475.wav	6.234	6.861	BTNW
1475.wav	0.107	0.863	OVEN
1475.wav	8.478	10.000	TUTI
1475.wav	6.802	7.133	BLJA
1475.wav	2.285	2.910	BCCH
1476.wav	4.647	6.485	OVEN
1477.wav	2.564	3.505	EATO
1477.wav	6.926	8.764	OVEN
1478.wav	1.682	2.643	OVEN
1478.wav	5.416	6.043	BTNW
1478.wav	7.857	8.294	RBWO
1478.wav	0.904	2.138	EATO
1479.wav	0.900	3.138	OVEN
1479.wav	9.703	10.000	WOTH
148.wav	0.167	0.887	AMRE
148.wav	8.847	9.381	REVI
148.wav	0.540	1.189	BTNW
148.wav	1.850	2.289	WOTH
148.wav	2.462	4.163	AMCR
148.wav	5.931	6.181	RBWO
148.wav	4.342	6.049	SCTA
148.wav	5.679	6.861	KEWA
1480.wav	6.668	9.515	AMCR
1480.wav	2.915	5.152	OVEN
1480.wav	5.515	6.058	EATO
1481.wav	2.509	4.596	OVEN
1482.wav	7.728	9.116	NOCA
1482.wav	5.651	6.558	WOTH
1482.wav	5.077	6.351	EATO
1482.wav	3.316	3.965	BTNW
1482.wav	3.260	3.872	KEWA
1482.wav	2.737	4.422	WOTH
1482.wav	1.853	2.573	OVEN
1482.wav	0.996	2.708	TUTI
1483.wav	6.227	6.770	EATO
1483.wav	0.444	2.129	WOTH
1483.wav	0.106	1.784	OVEN
1483.wav	7.399	7.835	REVI
1484.wav	0.165	1.331	WOTH
1484.wav	1.694	2.293	WOTH
1484.wav	9.641	10.000	OVEN
1485.wav	1.649	2.405	OVEN
1486.wav	3.108	5.677	TUTI
1486.wav	6.230	8.404	OVEN
1486.wav	7.192	7.630	WOTH
1487.wav	3.026	3.364	KEWA
1487.wav	9.513	10.000	OVEN
1488.wav	6.919	7.546	BTNW
1488.wav	1.199	1.919	OVEN
1488.wav	5.125	6.032	WOTH
1488.wav	5.068	10.000	TUTI
1488.wav	0.282	0.891	WOTH
1489.wav	3.299	4.978	OVEN
1489.wav	7.899	9.228	EATO
1489.wav	6.463	7.433	BHVI
1489.wav	1.354	2.261	WOTH
1489.wav	2.271	3.496	NOCA
149.wav	0.113	0.593	REVI
149.wav	0.114	1.036	AMRE
149.wav	3.246	5.492	NOCA
1491.wav	3.719	5.478	OVEN
1492.wav	8.423	9.715	TUTI
1492.wav	7.313	9.993	NOCA
1492.wav	5.619	6.051	BTNW
1492.wav	3.076	4.834	OVEN
1492.wav	5.206	6.485	OVEN
1492.wav	7.119	8.285	WOTH
1492.wav	9.225	10.000	OVEN
1493.wav	3.118	4.797	OVEN
1494.wav	9.154	10.000	EATO
1494.wav	8.518	9.366	BHCO
1494.wav	2.643	3.181	TUTI
1494.wav	5.514	7.272	OVEN
1495.wav	7.352	10.000	AMCR
1495.wav	1.162	6.193	TUTI
1495.wav	2.260	3.257	EATO
1495.wav	3.331	4.086	OVEN
1495.wav	0.042	1.041	WOTH
1496.wav	2.005	2.931	BCCH
1496.wav	9.737	10.000	WOTH
1496.wav	0.397	1.676	OVEN
1497.wav	7.480	7.923	REVI
1497.wav	8.608	8.940	BLJA
1497.wav	5.395	5.955	WOTH
1497.wav	6.683	8.442	OVEN
1498.wav	2.973	4.651	OVEN
1498.wav	6.809	8.083	EATO
1498.wav	5.544	6.736	NOCA
1498.wav	3.330	3.583	REVI
1499.wav	5.336	7.499	NOCA
1499.wav	3.071	3.790	OVEN
15.wav	2.836	4.054	EATO
15.wav	3.018	3.296	REVI
15.wav	5.815	6.900	EATO
15.wav	0.894	5.832	AMCR
15.wav	7.341	7.909	REVI
15.wav	7.949	9.252	EATO
15.wav	9.379	10.000	AMCR
150.wav	0.819	1.741	AMRE
1500.wav	1.574	2.357	RBWO
1500.wav	2.134	3.164	AMRE
1500.wav	6.225	6.741	REVI
1500.wav	4.811	5.398	RBWO
1500.wav	5.522	8.010	EATO
1500.wav	5.548	6.630	BCCH
1501.wav	2.572	3.960	NOCA
1501.wav	5.880	6.572	BTNW
1501.wav	2.503	3.289	RBWO
1501.wav	5.550	5.895	WOTH
1502.wav	0.022	1.558	BTNW
1502.wav	0.950	1.857	WOTH
1502.wav	1.824	2.498	SCTA
1502.wav	2.360	2.997	RBWO
1502.wav	3.493	3.977	WOTH
1503.wav	3.611	3.861	RBWO
1504.wav	3.381	5.629	TUTI
1504.wav	5.291	5.973	WOTH
1504.wav	0.105	0.741	RBWO
1504.wav	8.618	8.870	REVI
1504.wav	3.581	4.065	WOTH
1504.wav	4.464	5.255	BCCH
1504.wav	6.622	7.231	EATO
1504.wav	6.082	7.937	SCTA
1504.wav	4.767	5.551	RBWO
1505.wav	8.547	9.086	RBWO
1505.wav	7.320	8.104	RBWO
1505.wav	0.096	1.288	NOCA
1505.wav	0.461	1.177	KEWA
1506.wav	1.857	2.140	RBWO
1507.wav	4.009	4.551	BHCO
1507.wav	5.978	6.942	BCCH
1507.wav	9.067	9.994	BCCH
1507.wav	7.461	7.853	RBWO
1507.wav	9.655	10.000	WOTH
1507.wav	1.664	3.343	OVEN
1507.wav	0.810	1.601	BCCH
1507.wav	8.165	9.897	BAWW
1507.wav	5.116	6.390	EATO
1507.wav	8.283	8.843	WOTH
1508.wav	3.114	4.950	NOCA
1508.wav	6.716	6.968	REVI
1508.wav	5.536	6.443	WOTH
1508.wav	2.408	2.846	RBWO
1509.wav	0.775	1.314	RBWO
151.wav	6.981	7.753	AMRE
1510.wav	2.486	2.736	RBWO
1510.wav	1.808	2.342	REVI
1510.wav	1.994	2.502	WOTH
1510.wav	6.332	6.892	WOTH
1510.wav	0.534	1.981	EATO
1510.wav	5.257	6.641	EATO
1511.wav	3.882	4.616	BCCH
1511.wav	5.142	5.861	OVEN
1511.wav	7.300	8.620	BTNW
1511.wav	6.072	7.497	OVEN
1511.wav	2.304	2.986	WOTH
1511.wav	6.773	7.312	RBWO
1511.wav	9.642	10.000	WOTH
1511.wav	4.056	6.005	BAWW
1511.wav	8.015	10.000	NOCA
1511.wav	3.335	3.843	WOTH
1512.wav	6.578	6.862	RBWO
1512.wav	0.480	0.730	AMRE
1512.wav	4.681	5.281	WOTH
1513.wav	1.443	1.928	WOTH
1513.wav	7.168	7.606	WOTH
1513.wav	2.172	2.752	RBWO
1513.wav	1.908	4.038	SCTA
1513.wav	3.860	4.859	WOTH
1513.wav	6.973	8.191	EATO
1514.wav	1.183	1.502	RBWO
1515.wav	7.039	7.289	RBWO
1515.wav	0.814	1.996	KEWA
1516.wav	2.522	4.789	SCTA
1516.wav	6.284	6.933	BTNW
1516.wav	6.198	6.807	WOTH
1516.wav	4.761	5.649	RBWO
1516.wav	0.671	5.168	NOCA
1516.wav	6.338	7.611	EATO
1516.wav	6.730	7.914	AMRE
1516.wav	9.049	10.000	NOCA
1516.wav	0.306	1.089	RBWO
1517.wav	0.532	1.169	RBWO
1518.wav	0.830	1.410	RBWO
1518.wav	4.089	4.551	REVI
1518.wav	6.262	7.045	RBWO
1518.wav	7.701	9.293	WOTH
1518.wav	9.412	10.000	COYE
1518.wav	0.244	1.573	EATO
1518.wav	1.255	2.104	BCCH
1518.wav	3.504	4.896	AMCR
1518.wav	6.331	7.047	KEWA
1519.wav	6.093	6.654	WOTH
1519.wav	1.932	2.903	WOTH
1519.wav	8.355	8.898	EATO
1519.wav	6.036	6.575	RBWO
1519.wav	7.389	8.389	BCCH
1519.wav	6.521	7.037	REVI
1519.wav	9.504	10.000	BTNW
1519.wav	6.140	7.226	EATO
1519.wav	3.672	4.591	SCTA
152.wav	2.996	3.752	OVEN
152.wav	9.655	10.000	WOTH
152.wav	3.949	4.780	AMRE
152.wav	5.736	6.115	REVI
1520.wav	9.128	10.000	BCCH
1520.wav	5.954	9.890	NOCA
1520.wav	2.006	3.118	AMRE
1520.wav	2.700	3.288	RBWO
1521.wav	1.537	2.136	WOTH
1521.wav	9.745	10.000	WOTH
1521.wav	2.324	3.108	RBWO
1521.wav	2.834	3.458	BCCH
1521.wav	3.167	4.440	EATO
1521.wav	8.863	9.141	REVI
1521.wav	0.158	0.840	WOTH
1522.wav	3.914	4.802	RBWO
1523.wav	1.283	2.158	RBWO
1523.wav	7.701	8.576	RBWO
1523.wav	7.401	8.721	BTNW
1523.wav	5.885	6.322	REVI
1523.wav	2.290	2.832	EATO
1524.wav	4.845	5.405	WOTH
1524.wav	0.604	0.996	RBWO
1524.wav	6.840	7.421	RBWO
1524.wav	3.453	3.845	RBWO
1524.wav	9.144	9.601	BTNW
1524.wav	1.139	2.824	WOTH
1524.wav	1.203	2.200	EATO
1525.wav	6.975	7.509	REVI
1525.wav	6.372	7.516	RBWO
1526.wav	8.895	9.680	RBWO
1527.wav	2.771	3.555	RBWO
1527.wav	4.841	5.375	REVI
1527.wav	7.524	9.558	KEWA
1527.wav	8.408	9.295	RBWO
1528.wav	3.643	3.893	RBWO
1528.wav	4.907	5.350	REVI
1528.wav	2.909	4.183	EATO
1528.wav	5.364	5.614	AMRE
1528.wav	7.156	8.785	EATO
1528.wav	0.501	1.950	RBWO
1528.wav	0.298	0.690	WOTH
1528.wav	3.045	3.304	BTNW
1529.wav	6.341	7.125	RBWO
1529.wav	0.088	0.716	BTNW
1529.wav	4.431	4.889	BTNW
1529.wav	6.283	7.574	TUTI
1529.wav	3.992	4.880	RBWO
1529.wav	1.258	1.941	WOTH
1529.wav	0.406	0.913	WOTH
1529.wav	4.423	6.598	OVEN
153.wav	7.754	8.754	BCCH
153.wav	7.092	7.660	REVI
153.wav	6.387	8.654	SCTA
153.wav	3.517	5.350	SCTA
153.wav	0.199	1.392	AMRE
1530.wav	4.378	5.265	RBWO
1531.wav	5.473	6.585	AMRE
1531.wav	5.810	6.736	BCCH
1531.wav	6.081	10.000	TUTI
1531.wav	6.168	7.167	WOTH
1531.wav	0.378	0.958	RBWO
1532.wav	8.132	9.668	BTNW
1532.wav	7.459	8.095	RBWO
1532.wav	6.577	7.186	EATO
1532.wav	6.337	6.964	BTNW
1532.wav	6.337	7.830	AMRE
1532.wav	3.592	4.866	EATO
1532.wav	2.139	2.389	RBWO
1532.wav	6.407	7.295	RBWO
1533.wav	6.736	7.068	EATO
1533.wav	4.048	5.051	BCCH
1533.wav	2.356	3.244	RBWO
1533.wav	0.298	2.960	OVEN
1534.wav	7.460	8.060	WOTH
1534.wav	0.445	1.364	SCTA
1534.wav	1.710	3.226	BAWW
1534.wav	3.172	3.732	WOTH
1534.wav	4.547	4.866	RBWO
1534.wav	6.770	8.195	OVEN
1534.wav	7.329	8.776	EATO
1534.wav	9.242	10.000	WOTH
1534.wav	9.305	10.000	BTNW
1535.wav	7.957	8.207	RBWO
1535.wav	3.515	5.536	BAWW
1536.wav	0.513	0.950	REVI
1536.wav	0.533	0.865	EATO
1536.wav	3.787	4.327	RBWO
1536.wav	3.941	5.107	WOTH
1536.wav	5.178	6.451	EATO
1536.wav	7.713	9.500	BHVI
1537.wav	7.806	8.988	KEWA
1537.wav	8.758	9.008	RBWO
1537.wav	1.381	2.390	AMRE
1537.wav	2.175	3.859	WOTH
1537.wav	2.200	2.789	BTNW
1537.wav	3.009	9.537	AMCR
1537.wav	8.921	9.455	REVI
1537.wav	3.991	4.251	BTNW
1537.wav	5.610	6.219	EATO
1538.wav	3.539	4.324	RBWO
1539.wav	8.303	10.000	SCTA
1539.wav	4.875	5.414	RBWO
154.wav	9.589	10.000	AMCR
154.wav	8.702	9.262	WOTH
154.wav	8.245	8.826	RBWO
154.wav	7.461	8.143	WOTH
154.wav	7.712	8.721	AMRE
154.wav	1.288	2.824	BTNW
154.wav	0.617	1.720	SCTA
154.wav	2.234	3.141	WOTH
1540.wav	8.987	9.599	KEWA
1540.wav	8.859	9.643	RBWO
1540.wav	8.143	10.000	NOCA
1540.wav	8.042	8.698	BCCH
1541.wav	6.458	7.499	BCCH
1541.wav	7.490	8.029	RBWO
1541.wav	8.947	9.730	RBWO
1541.wav	9.530	10.000	COYE
1542.wav	6.952	7.432	REVI
1542.wav	3.305	3.696	RBWO
1542.wav	4.955	5.393	WOTH
1542.wav	3.771	5.155	EATO
1542.wav	4.278	4.906	BTNW
1542.wav	4.628	5.412	RBWO
1542.wav	7.463	8.152	BTNW
1542.wav	0.484	1.359	RBWO
1543.wav	4.638	5.030	RBWO
1544.wav	9.098	9.726	BTNW
1544.wav	4.320	5.994	NOCA
1544.wav	7.897	8.288	RBWO
1544.wav	5.899	6.487	RBWO
1544.wav	7.641	8.602	OVEN
1545.wav	1.192	1.442	RBWO
1545.wav	3.297	4.998	AMCR
1545.wav	1.893	2.892	BCCH
1545.wav	4.793	5.251	BTNW
1545.wav	6.938	9.113	OVEN
1546.wav	1.887	2.671	RBWO
1546.wav	1.730	3.879	SCTA
1546.wav	8.320	9.668	SCTA
1546.wav	9.244	10.000	EATO
1546.wav	1.073	1.673	WOTH
1547.wav	0.415	0.674	BTNW
1547.wav	6.954	7.392	RBWO
1547.wav	9.665	10.000	EATO
1547.wav	6.684	8.233	KEWA
1547.wav	2.457	3.641	AMRE
1547.wav	9.427	10.000	RBWO
1547.wav	2.007	2.404	REVI
1548.wav	6.390	6.640	RBWO
1548.wav	6.576	7.475	NOCA
1548.wav	7.325	8.953	EATO
1548.wav	4.719	5.162	REVI
1548.wav	3.257	4.586	EATO
1549.wav	9.341	9.910	REVI
1549.wav	6.354	7.266	COYE
1549.wav	0.526	1.066	RBWO
155.wav	6.013	7.687	NOCA
155.wav	4.850	5.196	WOTH
155.wav	1.806	2.979	AMRE
155.wav	1.104	1.638	REVI
155.wav	7.025	7.345	RBWO
155.wav	8.826	9.825	BCCH
155.wav	4.822	5.500	REVI
155.wav	5.915	6.564	BTNW
155.wav	5.781	7.449	BAWW
1550.wav	8.620	10.000	KEWA
1550.wav	6.092	6.875	RBWO
1551.wav	6.667	7.670	BCCH
1551.wav	3.419	4.007	RBWO
1552.wav	0.820	1.070	RBWO
1552.wav	6.322	8.035	TUTI
1552.wav	7.350	8.679	EATO
1552.wav	0.227	0.619	WOTH
1552.wav	6.317	6.570	REVI
1552.wav	3.054	4.139	EATO
1552.wav	2.419	3.046	BTNW
1552.wav	2.214	2.606	RBWO
1552.wav	9.233	10.000	BCCH
1552.wav	0.637	1.563	BCCH
1553.wav	1.812	2.151	KEWA
1553.wav	0.088	1.762	NOCA
1553.wav	5.674	6.065	RBWO
1554.wav	3.611	4.068	BTNW
1554.wav	3.039	3.721	WOTH
1554.wav	2.047	2.831	RBWO
1555.wav	4.797	5.582	RBWO
1555.wav	1.645	2.552	WOTH
1555.wav	5.478	5.737	BTNW
1556.wav	9.331	10.000	RBWO
1557.wav	9.022	9.609	RBWO
1557.wav	6.949	7.386	RBWO
1557.wav	5.023	6.297	EATO
1557.wav	0.714	2.075	WOTH
1558.wav	8.629	9.760	EATO
1558.wav	7.506	8.046	RBWO
1558.wav	3.729	4.121	RBWO
1558.wav	2.429	3.400	WOTH
1558.wav	6.402	7.786	EATO
1559.wav	4.067	4.351	RBWO
156.wav	6.961	7.400	BHCO
156.wav	8.598	9.679	AMRE
156.wav	4.405	5.661	WOTH
156.wav	3.516	4.285	EATO
1560.wav	1.603	3.288	WOTH
1560.wav	6.031	6.281	RBWO
1560.wav	2.992	4.229	SCTA
1560.wav	5.987	6.449	REVI
1561.wav	8.388	9.183	REVI
1561.wav	8.266	8.805	RBWO
1561.wav	7.533	8.699	WOTH
1561.wav	9.058	9.542	WOTH
1561.wav	1.656	2.976	BTNW
1561.wav	3.114	5.359	NOCA
1562.wav	4.778	5.170	RBWO
1563.wav	3.362	4.269	WOTH
1563.wav	4.450	5.668	EATO
1563.wav	3.097	3.734	RBWO
1564.wav	0.898	1.437	RBWO
1564.wav	9.691	10.000	BCCH
1564.wav	1.840	2.623	RBWO
1564.wav	6.699	7.381	WOTH
1564.wav	7.481	8.266	RBWO
1564.wav	6.745	7.594	BCCH
1565.wav	0.645	1.685	EATO
1565.wav	2.393	3.402	AMRE
1565.wav	0.524	4.460	NOCA
1565.wav	8.481	9.019	RBWO
1566.wav	7.237	7.721	WOTH
1566.wav	2.404	3.188	RBWO
1566.wav	4.500	5.407	WOTH
1566.wav	1.871	3.163	EATO
1567.wav	0.346	1.234	RBWO
