filename	onset	offset	event_label
1405.wav	7.241	8.954	TUTI
1405.wav	4.531	4.970	BHCO
1405.wav	2.396	2.834	WOTH
1405.wav	0.106	1.864	OVEN
1405.wav	7.763	8.095	BLJA
1406.wav	2.748	3.440	BTNW
1406.wav	5.834	6.665	AMRE
1406.wav	8.644	9.918	EATO
1406.wav	7.143	7.546	BLJA
1406.wav	7.056	8.048	BHCO
1406.wav	0.473	5.826	AMCR
1407.wav	9.038	9.581	EATO
1407.wav	0.188	0.447	BHCO
1408.wav	9.673	10.000	BHCO
1409.wav	6.202	7.476	EATO
1409.wav	0.901	1.254	BHCO
1409.wav	6.392	8.418	AMCR
1409.wav	0.910	2.668	OVEN
1409.wav	3.091	4.776	WOTH
1409.wav	8.489	8.973	WOTH
1409.wav	1.412	2.677	BHCO
1409.wav	4.657	5.096	BHCO
141.wav	4.899	6.737	OVEN
141.wav	5.054	6.184	EATO
141.wav	8.745	9.124	REVI
141.wav	8.255	8.505	AMRE
141.wav	9.625	9.957	BLJA
141.wav	9.495	10.000	BCCH
141.wav	0.739	1.388	BTNW
141.wav	9.006	10.000	AMCR
1410.wav	2.835	4.674	OVEN
1410.wav	8.507	9.153	TUTI
1410.wav	4.666	5.348	WOTH
1410.wav	8.340	8.883	EATO
1410.wav	5.303	5.819	REVI
1410.wav	0.433	0.812	REVI
1410.wav	7.269	7.811	BHCO
1410.wav	6.124	7.031	WOTH
1410.wav	1.686	2.978	TUTI
1411.wav	3.084	3.432	BHCO
1412.wav	4.453	6.160	SCTA
1412.wav	7.785	9.413	EATO
1412.wav	3.621	4.618	EATO
1412.wav	2.560	3.521	OVEN
1412.wav	0.797	1.262	BHCO
1413.wav	0.144	0.661	BHCO
1414.wav	8.142	9.245	SCTA
1414.wav	8.190	8.542	BHCO
1414.wav	6.640	7.302	BHCO
1414.wav	6.462	7.072	REVI
1414.wav	2.254	3.573	BTNW
1414.wav	6.893	8.745	EATO
1415.wav	9.689	10.000	BHCO
1416.wav	2.057	2.553	BHCO
1416.wav	0.997	1.557	WOTH
1416.wav	6.970	9.064	BAWW
1416.wav	4.581	4.841	BTNW
1416.wav	9.112	10.000	AMCR
1417.wav	5.291	5.748	BTNW
1417.wav	2.990	3.617	BTNW
1417.wav	0.368	1.552	AMRE
1417.wav	0.600	1.760	WOTH
1417.wav	7.243	7.970	BHCO
1417.wav	0.800	1.244	BHVI
1417.wav	7.418	8.094	TUTI
1418.wav	7.946	8.546	WOTH
1418.wav	6.793	8.271	KEWA
1418.wav	9.475	10.000	BHCO
1419.wav	3.320	4.492	BHCO
1419.wav	5.620	5.870	BHCO
1419.wav	6.929	7.463	REVI
1419.wav	8.092	9.919	EATO
1419.wav	0.713	1.544	AMRE
142.wav	9.726	10.000	EATO
142.wav	8.538	9.464	BCCH
142.wav	4.609	6.546	KEWA
142.wav	1.810	4.068	COYE
142.wav	4.327	10.000	AMCR
142.wav	2.937	3.564	BTNW
142.wav	2.480	3.048	REVI
1420.wav	5.887	6.383	BHCO
1420.wav	8.083	9.795	TUTI
1421.wav	1.245	1.577	EATO
1421.wav	9.288	9.877	BTNW
1421.wav	6.519	6.872	BHCO
1422.wav	5.618	6.386	EATO
1422.wav	1.893	3.025	BHCO
1422.wav	1.760	4.008	TUTI
1422.wav	2.183	4.165	AMCR
1422.wav	4.069	6.006	KEWA
1422.wav	5.288	5.566	REVI
1422.wav	9.410	9.849	BHCO
1423.wav	8.465	8.750	BHCO
1424.wav	0.344	1.316	WOTH
1424.wav	2.363	3.304	BHCO
1424.wav	9.059	10.000	HETH
1424.wav	6.917	7.347	TUTI
1424.wav	4.255	6.288	EATO
1425.wav	5.215	6.156	EATO
1425.wav	6.099	6.595	BHCO
1426.wav	4.511	4.761	BHCO
1426.wav	2.101	3.100	WOTH
1426.wav	6.023	6.462	WOTH
1426.wav	2.474	4.712	OVEN
1427.wav	4.298	4.898	WOTH
1427.wav	3.718	4.381	BHCO
1427.wav	3.584	4.802	EATO
1427.wav	2.858	3.745	BCCH
1427.wav	2.012	2.477	BHCO
1427.wav	0.787	1.047	BTNW
1427.wav	7.508	8.045	REVI
1428.wav	1.663	2.326	BHCO
1429.wav	9.614	9.966	BHCO
1429.wav	9.436	10.000	EATO
1429.wav	3.626	3.974	BHCO
1429.wav	2.629	3.321	BTNW
1429.wav	2.309	2.843	REVI
143.wav	3.988	4.320	EATO
143.wav	5.338	5.872	REVI
143.wav	9.602	10.000	AMCR
143.wav	8.784	9.518	BCCH
1430.wav	5.339	5.660	BHCO
1430.wav	6.743	10.000	SCTA
1430.wav	7.027	7.719	BTNW
1430.wav	1.708	2.630	BHVI
1430.wav	4.047	5.725	AMCR
1430.wav	4.755	5.239	WOTH
1431.wav	1.435	2.995	EATO
1431.wav	4.213	4.822	EATO
1431.wav	5.875	6.128	REVI
1431.wav	6.387	6.921	REVI
1431.wav	8.103	8.435	EATO
1431.wav	4.062	4.579	BHCO
1432.wav	9.722	9.982	BTNW
1432.wav	0.432	1.280	BHCO
1432.wav	9.740	10.000	EATO
1432.wav	8.212	9.173	OVEN
1432.wav	6.246	7.520	EATO
1432.wav	0.650	1.061	REVI
1432.wav	4.024	5.110	EATO
1432.wav	4.014	6.073	BTNW
1433.wav	2.017	3.421	EATO
1433.wav	4.526	5.245	OVEN
1433.wav	7.799	8.155	REVI
1433.wav	5.279	5.631	BHCO
1433.wav	9.304	9.967	BHCO
1433.wav	4.899	6.346	EATO
1434.wav	0.716	2.045	EATO
1434.wav	0.985	1.659	SCTA
1434.wav	1.754	2.487	BCCH
1434.wav	2.165	2.443	REVI
1434.wav	3.706	4.354	BTNW
1434.wav	4.580	5.964	EATO
1434.wav	6.653	6.999	WOTH
1434.wav	6.600	7.604	BCCH
1434.wav	1.793	2.114	BHCO
1434.wav	9.054	10.000	WOTH
1435.wav	2.654	3.785	EATO
1435.wav	3.977	4.567	BTNW
1435.wav	4.352	4.611	BHCO
1436.wav	6.201	8.038	NOCA
1436.wav	5.756	6.785	AMRE
1436.wav	9.678	10.000	BTNW
1436.wav	2.377	3.040	BHCO
1436.wav	0.390	1.926	BTNW
1436.wav	6.053	7.445	AMCR
1436.wav	9.098	10.000	EATO
1437.wav	6.937	7.479	EATO
1437.wav	8.296	9.337	BCCH
1437.wav	3.219	3.658	BHCO
1437.wav	8.760	9.031	EATO
1438.wav	8.724	9.387	BHCO
1438.wav	8.111	9.018	WOTH
1438.wav	0.322	1.220	NOCA
1438.wav	0.899	2.932	KEWA
1438.wav	6.238	7.511	EATO
1438.wav	3.085	9.515	AMCR
1438.wav	5.353	9.033	SCTA
1438.wav	5.786	6.196	REVI
1439.wav	9.639	10.000	BHCO
144.wav	0.526	1.526	NOCA
144.wav	5.949	6.202	REVI
144.wav	3.899	5.209	BHVI
144.wav	2.127	6.956	AMCR
1440.wav	7.054	7.493	BHCO
1441.wav	8.932	9.397	BHCO
1442.wav	4.027	4.484	BTNW
1442.wav	1.966	2.593	BTNW
1442.wav	2.476	3.044	BHCO
1442.wav	2.782	8.446	AMCR
1442.wav	9.219	10.000	EATO
1442.wav	7.611	9.370	OVEN
1442.wav	3.875	4.134	BHCO
1442.wav	1.358	2.085	BHCO
1443.wav	8.705	9.553	BHCO
1443.wav	0.975	1.411	REVI
1443.wav	0.091	0.571	REVI
1443.wav	6.268	8.837	TUTI
1443.wav	4.347	6.373	AMCR
1444.wav	9.686	10.000	BHCO
1444.wav	0.430	0.689	BTNW
1444.wav	2.004	3.198	AMRE
1444.wav	8.434	8.693	BHCO
1444.wav	8.631	10.000	AMCR
1444.wav	9.729	10.000	WOTH
1444.wav	5.562	5.995	BTNW
1445.wav	3.511	3.782	EATO
1445.wav	6.492	8.993	EATO
1445.wav	8.768	10.000	OVEN
1445.wav	8.936	9.504	BHCO
1445.wav	0.563	1.528	BCCH
1445.wav	2.636	4.320	WOTH
1445.wav	3.366	3.644	REVI
1445.wav	3.853	5.245	AMCR
1446.wav	6.974	7.454	REVI
1446.wav	9.426	9.679	REVI
1446.wav	0.064	0.529	BHCO
1446.wav	1.123	2.160	KEWA
1446.wav	4.723	5.645	AMRE
1446.wav	6.640	8.166	AMCR
1446.wav	7.215	7.568	BHCO
1447.wav	7.073	7.517	REVI
1447.wav	1.508	1.829	BHCO
1447.wav	6.865	8.549	WOTH
1448.wav	4.955	5.394	BHCO
1449.wav	8.991	9.276	BHCO
1449.wav	3.736	4.121	BLJA
1449.wav	0.206	1.128	AMRE
1449.wav	2.244	2.844	WOTH
1449.wav	2.967	4.392	OVEN
145.wav	3.736	5.010	EATO
145.wav	6.411	10.000	AMCR
1450.wav	0.730	1.339	WOTH
1450.wav	0.217	0.660	REVI
1450.wav	1.846	2.294	BHCO
1451.wav	2.410	3.450	EATO
1451.wav	2.629	3.068	BHCO
1451.wav	3.271	3.549	REVI
1451.wav	5.590	6.027	REVI
1451.wav	6.981	7.608	BTNW
1451.wav	9.671	10.000	BTNW
1451.wav	2.799	3.771	WOTH
1452.wav	5.386	7.624	OVEN
1452.wav	7.094	7.721	BTNW
1452.wav	5.409	5.989	BHVI
1452.wav	4.007	5.391	EATO
1452.wav	2.595	3.163	BHCO
1452.wav	1.824	3.008	AMRE
1452.wav	1.000	4.020	SCTA
1453.wav	4.070	5.061	BHCO
1453.wav	1.101	2.430	EATO
1453.wav	2.874	4.092	EATO
1453.wav	9.597	10.000	OVEN
1454.wav	0.863	2.137	EATO
1454.wav	2.451	2.701	BHCO
1454.wav	6.259	6.907	BTNW
1454.wav	0.788	1.180	RBWO
1455.wav	7.865	9.623	OVEN
1455.wav	9.300	10.000	TUTI
1455.wav	8.341	8.832	BTNW
1455.wav	0.341	2.054	TUTI
1455.wav	3.494	4.010	REVI
1455.wav	7.559	8.127	BHCO
1455.wav	6.199	7.377	TUTI
1455.wav	3.606	4.063	BTNW
1455.wav	4.299	4.927	BTNW
1456.wav	4.029	4.288	BTNW
1456.wav	0.891	1.371	REVI
1456.wav	5.851	6.183	EATO
1456.wav	6.166	6.605	BHCO
1456.wav	8.294	10.000	NOCA
1457.wav	1.033	5.973	NOCA
1457.wav	1.854	3.887	KEWA
1457.wav	1.984	3.069	EATO
1457.wav	7.300	8.574	EATO
1457.wav	2.548	3.720	BHCO
1457.wav	6.585	7.247	BHCO
1458.wav	7.436	7.695	BHCO
1458.wav	6.699	7.698	WOTH
1458.wav	3.989	4.716	BHCO
1458.wav	7.970	8.323	BHCO
1458.wav	2.527	3.070	EATO
1459.wav	3.736	5.055	BTNW
1459.wav	4.390	4.675	BHCO
146.wav	8.202	8.745	EATO
146.wav	8.228	9.642	AMCR
1460.wav	0.239	1.411	BHCO
1461.wav	0.939	1.695	OVEN
1461.wav	6.179	6.841	BHCO
1462.wav	0.392	0.834	BHCO
1463.wav	0.465	1.296	AMRE
1463.wav	9.731	9.991	BTNW
1463.wav	5.704	6.881	TUTI
1463.wav	3.873	5.959	SCTA
1463.wav	3.761	4.014	REVI
1463.wav	2.850	3.532	WOTH
1463.wav	2.369	2.627	BHCO
1463.wav	0.796	1.338	BHCO
1463.wav	9.076	9.676	WOTH
1464.wav	4.036	4.663	BTNW
1464.wav	5.807	6.218	REVI
1464.wav	7.313	8.485	BHCO
1464.wav	0.058	1.252	AMRE
1464.wav	0.782	1.743	OVEN
1465.wav	6.192	7.323	EATO
1465.wav	0.249	2.379	SCTA
1465.wav	0.497	6.876	AMCR
1465.wav	0.667	1.210	BHCO
1465.wav	4.805	5.589	RBWO
1465.wav	3.752	4.524	AMRE
1465.wav	6.717	7.206	BHCO
1465.wav	6.754	7.288	REVI
1465.wav	8.544	10.000	AMCR
1466.wav	2.341	3.067	REVI
1466.wav	4.232	6.724	BTNW
1466.wav	4.732	5.459	BHCO
1467.wav	1.445	2.137	BTNW
1467.wav	6.441	7.213	AMRE
1467.wav	3.730	4.393	BHCO
1467.wav	1.542	2.219	TUTI
1467.wav	0.183	1.031	BHCO
1467.wav	0.720	1.117	REVI
1468.wav	7.731	8.016	BHCO
1468.wav	0.992	2.029	BHVI
1468.wav	1.436	1.757	BHCO
1468.wav	2.659	3.619	OVEN
1468.wav	4.313	10.000	AMCR
1468.wav	6.900	7.509	WOTH
1469.wav	8.952	10.000	BHVI
1469.wav	4.732	5.189	BTNW
1469.wav	4.484	5.026	BHCO
147.wav	5.257	6.576	BTNW
147.wav	5.986	10.000	AMCR
147.wav	1.388	2.662	EATO
1470.wav	4.615	4.963	BHCO
1471.wav	1.627	2.346	OVEN
1471.wav	2.854	3.638	RBWO
1471.wav	9.206	9.679	BLJA
1471.wav	8.056	8.525	TUTI
1471.wav	3.743	7.797	SCTA
1471.wav	3.887	4.326	BHCO
1471.wav	9.681	10.000	BTNW
1472.wav	5.485	7.340	SCTA
1472.wav	9.472	9.825	BHCO
1472.wav	2.894	4.749	SCTA
1472.wav	6.881	8.430	KEWA
1473.wav	7.790	9.418	EATO
1473.wav	1.075	6.739	AMCR
1473.wav	0.793	1.971	TUTI
1473.wav	5.943	6.196	REVI
1473.wav	7.375	8.094	OVEN
1473.wav	1.451	1.909	BTNW
1473.wav	8.898	9.561	BHCO
1473.wav	4.780	5.442	BHCO
1473.wav	8.810	9.698	BCCH
1474.wav	6.117	6.514	REVI
1474.wav	8.999	9.441	BHCO
1474.wav	2.577	3.304	BHCO
1474.wav	2.497	4.627	SCTA
1474.wav	1.863	6.693	AMCR
1474.wav	9.113	10.000	AMCR
1474.wav	0.509	2.684	OVEN
1474.wav	2.838	3.406	REVI
1475.wav	0.753	2.303	KEWA
1475.wav	2.153	3.578	OVEN
1475.wav	2.850	3.532	WOTH
1475.wav	8.724	9.240	BHCO
1475.wav	1.516	2.301	RBWO
1476.wav	6.353	7.122	EATO
1476.wav	6.371	7.034	BHCO
1476.wav	5.453	6.930	AMCR
1476.wav	1.223	2.700	KEWA
1477.wav	3.482	4.755	EATO
1477.wav	5.558	5.906	BHCO
1477.wav	0.185	0.623	WOTH
1478.wav	8.184	8.456	EATO
1478.wav	1.531	2.362	AMRE
1478.wav	8.877	9.209	EATO
1478.wav	4.227	5.763	BTNW
1478.wav	2.007	3.355	SCTA
1478.wav	1.750	2.267	BHCO
1478.wav	9.122	9.519	REVI
1478.wav	9.181	10.000	TUTI
1478.wav	7.744	9.280	BTNW
1479.wav	8.345	8.810	BHCO
148.wav	4.052	5.674	AMCR
1480.wav	2.065	2.714	BTNW
1480.wav	9.474	9.759	BHCO
1480.wav	3.144	3.497	BHCO
1480.wav	1.681	2.344	BHCO
1480.wav	1.749	2.721	WOTH
1480.wav	7.694	8.127	BTNW
1481.wav	1.892	2.619	BHCO
1481.wav	8.503	9.430	BHCO
1481.wav	2.277	4.846	TUTI
1481.wav	1.702	2.134	BTNW
1481.wav	0.575	1.615	EATO
1483.wav	4.246	4.688	BHCO
1484.wav	8.748	9.265	BHCO
1484.wav	4.887	5.279	RBWO
1485.wav	9.327	10.000	BHCO
1486.wav	5.257	5.920	BHCO
1486.wav	4.687	5.221	REVI
1486.wav	2.508	9.116	AMCR
1486.wav	1.341	2.344	BCCH
1486.wav	6.850	8.478	EATO
1486.wav	5.774	6.342	REVI
1487.wav	3.611	4.459	BHCO
1487.wav	6.033	8.066	KEWA
1487.wav	8.561	9.755	AMRE
1487.wav	0.411	0.979	REVI
1488.wav	3.571	3.856	BHCO
1488.wav	7.281	9.302	BAWW
1489.wav	7.977	9.251	EATO
1489.wav	4.284	4.911	BTNW
1489.wav	2.383	3.045	BHCO
1489.wav	6.946	7.205	BTNW
149.wav	8.787	10.000	OVEN
149.wav	9.100	9.661	WOTH
149.wav	8.313	10.000	AMCR
149.wav	3.442	4.291	BCCH
149.wav	3.357	3.900	EATO
149.wav	2.941	3.293	BHCO
149.wav	7.712	8.608	BGGN
149.wav	4.658	6.364	SCTA
149.wav	4.838	5.780	EATO
149.wav	0.601	2.015	AMCR
1490.wav	1.071	1.504	BTNW
1490.wav	2.764	3.271	WOTH
1490.wav	1.587	2.356	EATO
1490.wav	6.237	6.900	BHCO
1490.wav	8.680	10.000	KEWA
1491.wav	8.257	8.884	BTNW
1491.wav	6.654	9.552	NOCA
1491.wav	4.934	5.468	REVI
1491.wav	2.013	3.461	EATO
1491.wav	1.637	2.264	BTNW
1491.wav	1.578	2.146	REVI
1491.wav	1.037	1.476	BHCO
1492.wav	0.175	0.764	BTNW
1492.wav	1.688	2.009	BHCO
1492.wav	4.686	5.125	BHCO
1492.wav	5.725	6.807	BCCH
1493.wav	6.221	7.699	KEWA
1493.wav	8.871	9.850	NOCA
1493.wav	8.700	9.427	REVI
1493.wav	8.062	9.336	EATO
1493.wav	6.885	9.034	SCTA
1493.wav	6.508	7.639	EATO
1493.wav	3.601	5.687	SCTA
1493.wav	3.997	4.716	OVEN
1493.wav	2.281	3.273	BHCO
1493.wav	0.588	1.026	RBWO
1494.wav	3.058	3.414	REVI
1494.wav	7.545	8.369	REVI
1494.wav	6.825	10.000	NOCA
1494.wav	5.198	5.715	BHCO
1494.wav	8.084	8.711	BTNW
1494.wav	0.690	1.258	BHCO
1494.wav	2.195	2.712	REVI
1495.wav	7.574	8.039	BHCO
1495.wav	8.193	8.765	BAWW
1495.wav	3.403	3.842	WOTH
1496.wav	6.951	7.613	BHCO
1496.wav	1.913	3.837	SCTA
1496.wav	3.312	4.940	EATO
1496.wav	3.491	4.207	KEWA
1497.wav	7.740	8.072	EATO
1497.wav	2.573	2.976	BLJA
1497.wav	2.008	2.617	EATO
1497.wav	0.989	2.466	KEWA
1497.wav	1.665	2.062	REVI
1497.wav	1.504	2.072	BHCO
1497.wav	3.486	4.028	BHCO
1497.wav	5.470	5.826	REVI
1498.wav	7.549	8.868	BTNW
1498.wav	0.596	1.666	TUTI
1498.wav	2.113	2.570	HETH
1498.wav	8.414	8.853	BHCO
1498.wav	8.403	9.367	HETH
1499.wav	7.857	9.136	OVEN
1499.wav	5.611	6.154	EATO
1499.wav	2.328	2.991	BHCO
1499.wav	1.197	1.889	BTNW
1499.wav	4.044	4.892	BHCO
15.wav	7.341	7.909	REVI
15.wav	2.836	4.054	EATO
15.wav	3.018	3.296	REVI
15.wav	9.379	10.000	AMCR
15.wav	5.815	6.900	EATO
15.wav	0.894	5.832	AMCR
15.wav	7.949	9.252	EATO
150.wav	7.657	10.000	AMCR
150.wav	0.335	1.421	EATO
150.wav	6.013	7.305	TUTI
1500.wav	6.668	7.866	HETH
1500.wav	2.686	4.993	BHVI
1500.wav	3.634	4.532	HETH
1500.wav	5.515	6.058	EATO
1500.wav	6.731	7.672	EATO
1500.wav	1.088	2.469	EATO
1501.wav	2.737	3.070	EATO
1501.wav	3.181	3.715	BHVI
1501.wav	3.260	3.869	EATO
1501.wav	5.077	6.351	EATO
1501.wav	7.728	9.002	EATO
1501.wav	0.996	2.384	NOCA
1502.wav	6.227	6.770	EATO
1502.wav	3.983	4.303	HETH
1502.wav	0.106	0.726	HETH
1502.wav	7.399	8.168	TUTI
1502.wav	6.232	7.346	BHVI
1503.wav	7.402	7.935	BHVI
1503.wav	9.190	10.000	TUTI
1504.wav	6.230	6.922	BTNW
1504.wav	1.603	2.359	OVEN
1504.wav	5.794	6.774	NOCA
1504.wav	3.118	3.771	BHVI
1504.wav	3.972	5.470	HETH
1504.wav	6.592	8.840	TUTI
1504.wav	8.684	9.957	EATO
1504.wav	9.512	10.000	OVEN
1504.wav	9.513	9.812	BLJA
1504.wav	2.011	6.078	TUTI
1505.wav	3.768	5.514	BHVI
1506.wav	6.329	7.676	NOCA
1506.wav	5.125	6.573	EATO
1506.wav	4.965	7.534	TUTI
1506.wav	4.417	4.924	WOTH
1506.wav	3.588	4.098	BHVI
1506.wav	3.400	6.079	NOCA
1506.wav	3.299	3.842	EATO
1506.wav	7.012	8.371	BHVI
1507.wav	6.633	7.747	BHVI
1507.wav	4.557	5.184	BTNW
1507.wav	2.844	4.243	EATO
1507.wav	8.722	10.000	NOCA
1507.wav	1.353	2.071	BHVI
1507.wav	2.691	4.280	BHVI
1508.wav	6.371	8.158	BHVI
1508.wav	7.313	8.592	OVEN
1508.wav	9.698	10.000	BTNW
1509.wav	2.794	3.754	BHVI
1509.wav	8.076	9.368	EATO
1510.wav	0.324	0.861	BHVI
1510.wav	6.581	7.667	EATO
1510.wav	5.206	5.525	BHVI
1510.wav	7.100	8.447	NOCA
1510.wav	9.332	10.000	BHVI
1510.wav	1.858	3.818	EATO
1510.wav	3.206	4.703	HETH
1511.wav	4.411	5.380	BHVI
1511.wav	7.187	7.891	HETH
1511.wav	7.352	10.000	AMCR
1511.wav	7.541	8.168	BTNW
1511.wav	2.500	4.339	OVEN
1511.wav	8.351	10.000	OVEN
1511.wav	0.573	1.499	BCCH
1511.wav	0.134	0.510	BHVI
1511.wav	0.418	0.939	HETH
1512.wav	8.518	9.003	BHVI
1512.wav	8.399	10.000	TUTI
1512.wav	6.683	7.152	TUTI
1512.wav	3.523	4.200	TUTI
1512.wav	3.187	4.318	EATO
1513.wav	3.330	3.601	EATO
1513.wav	1.578	3.026	EATO
1513.wav	4.305	5.938	BHVI
1513.wav	6.809	7.069	BTNW
1514.wav	6.268	6.789	BHVI
1514.wav	3.756	5.502	BHVI
1515.wav	7.125	7.714	BTNW
1515.wav	0.828	2.325	HETH
1515.wav	1.128	3.215	OVEN
1515.wav	9.609	10.000	NOCA
1515.wav	6.173	6.710	BHVI
1516.wav	5.880	10.000	NOCA
1516.wav	2.169	3.443	EATO
1516.wav	1.518	2.185	BHVI
1516.wav	9.174	10.000	HETH
1516.wav	6.122	7.441	BTNW
1517.wav	0.022	1.093	TUTI
1517.wav	0.933	2.212	OVEN
1517.wav	1.722	2.349	BTNW
1517.wav	3.741	4.918	TUTI
1517.wav	7.775	8.312	BHVI
1517.wav	8.840	9.532	BTNW
1518.wav	3.714	4.912	HETH
1518.wav	4.464	4.929	BHVI
1518.wav	1.426	2.079	BHVI
1518.wav	3.381	4.729	NOCA
1519.wav	8.878	10.000	EATO
1519.wav	6.622	7.134	BHVI
1519.wav	6.157	6.981	HETH
1519.wav	4.997	6.067	TUTI
1519.wav	3.854	6.253	BHVI
1519.wav	3.674	5.761	OVEN
1519.wav	1.350	2.951	BHVI
1519.wav	0.274	0.817	EATO
1519.wav	0.647	2.629	AMCR
152.wav	4.325	10.000	AMCR
152.wav	5.097	6.416	NOCA
152.wav	7.933	9.225	EATO
152.wav	0.999	2.040	BCCH
152.wav	9.323	9.759	REVI
1520.wav	8.786	9.329	EATO
1520.wav	5.358	7.866	BHVI
1520.wav	9.067	10.000	BHVI
1521.wav	9.655	10.000	EATO
1521.wav	8.085	8.403	BHVI
1521.wav	4.790	5.760	BHVI
1522.wav	3.537	3.856	BHVI
1522.wav	3.240	4.417	TUTI
1523.wav	7.165	7.675	BHVI
1523.wav	7.377	8.069	BTNW
1523.wav	5.022	5.355	EATO
1523.wav	3.803	5.641	BHVI
1523.wav	1.363	3.150	BHVI
1524.wav	7.205	7.857	BHVI
1524.wav	2.016	3.363	NOCA
1524.wav	8.483	9.097	BHVI
1524.wav	9.629	10.000	EATO
1525.wav	5.635	6.288	BHVI
1526.wav	1.182	2.969	BHVI
1526.wav	0.231	1.504	EATO
1527.wav	5.142	6.433	EATO
1527.wav	0.629	1.171	EATO
1527.wav	1.828	4.634	NOCA
1527.wav	8.417	9.083	BHVI
1527.wav	2.859	3.829	BHVI
1527.wav	8.015	9.146	EATO
1527.wav	4.056	4.773	BHVI
1528.wav	3.063	3.601	BHVI
1528.wav	3.699	4.829	EATO
1528.wav	3.034	3.366	EATO
1528.wav	0.813	1.402	BTNW
1529.wav	5.055	6.051	EATO
1529.wav	8.833	10.000	BHVI
1529.wav	7.241	7.501	BTNW
1529.wav	6.605	8.352	BHVI
1529.wav	4.291	6.671	NOCA
1529.wav	0.920	1.463	EATO
1529.wav	9.525	10.000	HETH
1529.wav	8.283	10.000	NOCA
153.wav	2.911	3.603	BTNW
153.wav	6.736	10.000	AMCR
153.wav	8.896	9.181	BHCO
153.wav	2.766	3.984	EATO
153.wav	8.283	9.324	EATO
1530.wav	0.946	1.555	EATO
1530.wav	1.490	2.912	HETH
1530.wav	3.749	4.227	BHVI
1530.wav	6.730	7.382	BHVI
1531.wav	1.789	3.063	EATO
1531.wav	2.591	2.898	BHVI
1532.wav	7.598	9.752	EATO
1532.wav	0.830	1.363	BHVI
1532.wav	0.898	1.170	EATO
1532.wav	1.462	2.125	BHCO
1532.wav	3.694	6.041	BHVI
1532.wav	4.021	4.981	OVEN
1533.wav	5.962	6.406	BHVI
1534.wav	3.543	4.638	BGGN
1534.wav	2.623	3.237	BHVI
1534.wav	0.216	0.466	BHVI
1534.wav	0.044	1.174	EATO
1535.wav	6.036	6.753	BHVI
1535.wav	6.902	10.000	NOCA
1535.wav	4.401	5.021	HETH
1535.wav	3.344	3.992	BTNW
1535.wav	1.932	2.485	TUTI
1535.wav	9.504	10.000	BHVI
1535.wav	6.521	7.606	HETH
1535.wav	7.389	7.639	BHVI
1535.wav	7.746	9.025	OVEN
1536.wav	9.660	10.000	EATO
1536.wav	8.107	8.770	BHCO
1536.wav	7.588	8.558	BHVI
1536.wav	4.304	5.374	TUTI
1536.wav	9.128	9.638	BHVI
1536.wav	1.076	3.321	NOCA
1536.wav	0.158	0.429	EATO
1536.wav	2.006	3.861	BHVI
1537.wav	3.081	3.538	BTNW
1537.wav	5.845	7.999	EATO
1537.wav	6.004	7.892	BHVI
1537.wav	0.217	0.549	EATO
1537.wav	3.861	5.607	BHVI
1537.wav	8.907	10.000	COYE
1537.wav	7.401	8.721	BTNW
1537.wav	5.682	6.084	BLJA
1538.wav	4.845	5.378	BHVI
1539.wav	7.450	9.287	BHVI
1539.wav	2.048	2.380	EATO
154.wav	5.937	6.709	AMRE
154.wav	4.596	5.029	BTNW
154.wav	4.137	5.136	BCCH
154.wav	3.882	7.425	AMCR
154.wav	7.763	8.332	REVI
154.wav	8.135	9.266	EATO
154.wav	8.190	8.780	BTNW
154.wav	8.276	10.000	AMCR
154.wav	1.982	3.684	AMCR
1540.wav	7.014	7.551	BHVI
1540.wav	6.975	7.744	EATO
1540.wav	4.959	5.727	EATO
1541.wav	8.895	10.000	BHVI
1542.wav	3.756	7.106	NOCA
1542.wav	6.996	9.562	BHVI
1542.wav	7.639	8.228	BTNW
1542.wav	0.298	2.978	NOCA
1542.wav	3.045	3.489	BHVI
1542.wav	4.625	6.863	OVEN
1543.wav	0.501	1.209	TUTI
1543.wav	6.420	6.670	BHVI
1543.wav	3.699	5.327	EATO
1544.wav	8.713	9.988	BHVI
1544.wav	0.406	1.732	HETH
1544.wav	5.908	6.373	BHVI
1544.wav	8.101	8.747	TUTI
1544.wav	5.398	6.575	TUTI
1544.wav	5.378	5.754	BHVI
1544.wav	0.764	2.927	NOCA
1545.wav	1.427	3.996	TUTI
1545.wav	2.504	4.036	BHVI
1545.wav	8.544	9.817	EATO
1545.wav	6.642	7.834	NOCA
1545.wav	0.327	1.268	EATO
1545.wav	5.473	6.135	BHCO
1545.wav	4.597	5.907	BHVI
1545.wav	6.168	7.299	EATO
1546.wav	1.517	5.585	TUTI
1546.wav	3.592	4.219	BTNW
1546.wav	3.935	4.420	BHVI
1546.wav	4.410	5.628	EATO
1546.wav	4.711	5.196	BHVI
1546.wav	8.521	9.651	EATO
1546.wav	6.407	7.447	EATO
1546.wav	6.337	6.826	BHCO
1546.wav	6.337	7.054	BHVI
1546.wav	3.742	6.072	NOCA
1547.wav	4.570	5.842	HETH
1547.wav	4.697	5.988	EATO
1547.wav	9.699	10.000	TUTI
1547.wav	3.255	8.286	TUTI
1547.wav	2.405	4.192	BHVI
1547.wav	1.200	2.398	HETH
1548.wav	6.770	8.608	BHVI
1549.wav	5.744	7.907	NOCA
1549.wav	5.722	6.996	EATO
